Date,Midnight Pool,Release,Inflow,HPGen,Storage
1973-09-14,1069.76,252633600.0,899251200.0,814.0,41900799600.0
1973-09-15,1069.83,38361600.0,154396800.0,120.0,41959170000.0
1973-09-16,1069.91,38361600.0,170985600.0,120.0,42025381200.0
1973-09-17,1069.85,238291200.0,138758400.0,767.0,41975722800.0
1973-09-18,1069.9,38361600.0,121305600.0,120.0,42017104800.0
1973-09-19,1069.82,238464000.0,105753600.0,770.0,41950893600.0
1973-09-20,1069.73,238204800.0,88992000.0,767.0,41875970400.0
1973-09-21,1069.6,289008000.0,73440000.0,937.0,41767941600.0
1973-09-22,1069.64,38361600.0,104716800.0,120.0,41801482800.0
1973-09-23,1069.66,56505600.0,89683200.0,167.0,41818035600.0
1973-09-24,1069.59,201225600.0,85190400.0,650.0,41759665200.0
1973-09-25,1069.53,209433600.0,109987200.0,674.0,41710006800.0
1973-09-26,1069.45,201571200.0,68947200.0,651.0,41643795600.0
1973-09-27,1069.4,201916800.0,118972800.0,652.0,41601978000.0
1973-09-28,1069.36,201398400.0,135043200.0,650.0,41568872400.0
1973-09-29,1069.4,38361600.0,104716800.0,120.0,41601978000.0
1973-09-30,1069.57,38361600.0,320284800.0,120.0,41743112400.0
1973-10-01,1069.55,268272000.0,235094400.0,870.0,41726559600.0
1973-10-02,1069.48,228009600.0,111974400.0,740.0,41668624800.0
1973-10-03,1069.46,149904000.0,116726400.0,484.0,41652072000.0
1973-10-04,1069.44,149644800.0,116467200.0,484.0,41635519200.0
1973-10-05,1069.4,149904000.0,83635200.0,484.0,41601978000.0
1973-10-06,1069.44,38361600.0,104716800.0,120.0,41635519200.0
1973-10-07,1069.45,38361600.0,54950400.0,120.0,41643795600.0
1973-10-08,1069.45,114048000.0,114048000.0,348.0,41643795600.0
1973-10-09,1069.42,107568000.0,57888000.0,341.0,41618530800.0
1973-10-10,1069.39,132278400.0,82512000.0,420.0,41593701600.0
1973-10-11,1069.38,109468800.0,92880000.0,348.0,41585425200.0
1973-10-12,1069.34,110160000.0,43804800.0,349.0,41552319600.0
1973-10-13,1069.36,38361600.0,71539200.0,120.0,41568872400.0
1973-10-14,1069.37,38361600.0,54950400.0,120.0,41577148800.0
1973-10-15,1069.32,185414400.0,102470400.0,596.0,41535766800.0
1973-10-16,1069.25,185500800.0,69379200.0,599.0,41477396400.0
1973-10-17,1069.16,185673600.0,38188800.0,599.0,41402908800.0
1973-10-18,1069.09,183254400.0,70243200.0,593.0,41344974000.0
1973-10-19,1069.01,184118400.0,54950400.0,596.0,41278327200.0
1973-10-20,1069.02,38448000.0,54604800.0,120.0,41286603600.0
1973-10-21,1069.06,38448000.0,103075200.0,120.0,41319709200.0
1973-10-22,1068.88,325555200.0,34992000.0,1057.0,41172476400.0
1973-10-23,1068.71,329529600.0,55036800.0,1059.0,41034391200.0
1973-10-24,1068.54,329270400.0,54777600.0,1058.0,40896306000.0
1973-10-25,1068.37,328406400.0,53913600.0,1058.0,40758220800.0
1973-10-26,1068.21,328406400.0,70070400.0,1059.0,40627976400.0
1973-10-27,1068.22,38448000.0,54604800.0,120.0,40636252800.0
1973-10-28,1068.24,59270400.0,90288000.0,193.0,40652370000.0
1973-10-29,1068.12,274147200.0,80438400.0,884.0,40554795600.0
1973-10-30,1067.97,270950400.0,28771200.0,873.0,40433263200.0
1973-10-31,1067.89,278985600.0,149817600.0,877.0,40367923200.0
1973-11-01,1067.8,274060800.0,128736000.0,881.0,40295178000.0
1973-11-02,1067.65,273888000.0,31708800.0,879.0,40173210000.0
1973-11-03,1067.65,59097600.0,59097600.0,184.0,40173210000.0
1973-11-04,1067.67,58492800.0,90806400.0,182.0,40189327200.0
1973-11-05,1067.53,269827200.0,43804800.0,857.0,40075635600.0
1973-11-06,1067.41,269568000.0,75772800.0,854.0,39978061200.0
1973-11-07,1067.29,268963200.0,75168000.0,853.0,39880486800.0
1973-11-08,1067.17,270259200.0,76550400.0,856.0,39782912400.0
1973-11-09,1067.04,270000000.0,60048000.0,856.0,39677497200.0
1973-11-10,1067.04,60825600.0,60825600.0,190.0,39677497200.0
1973-11-11,1067.04,61084800.0,61084800.0,191.0,39677497200.0
1973-11-12,1066.82,384480000.0,32745600.0,1226.0,39502386000.0
1973-11-13,1066.62,385084800.0,70848000.0,1226.0,39343827600.0
1973-11-14,1066.41,384566400.0,54604800.0,1222.0,39176992800.0
1973-11-15,1066.21,386294400.0,72057600.0,1223.0,39018434400.0
1973-11-16,1066.03,385948800.0,103161600.0,1223.0,38875993200.0
1973-11-17,1066.05,61257600.0,92707200.0,191.0,38891674800.0
1973-11-18,1066.06,61257600.0,76982400.0,191.0,38899515600.0
1973-11-19,1065.84,390960000.0,45273600.0,1245.0,38725711200.0
1973-11-20,1065.65,391651200.0,93139200.0,1244.0,38575429200.0
1973-11-21,1065.61,392342400.0,329529600.0,1248.0,38543630400.0
1973-11-22,1065.69,61344000.0,187056000.0,191.0,38606792400.0
1973-11-23,1065.55,334195200.0,114307200.0,1058.0,38496150000.0
1973-11-24,1065.58,61344000.0,108518400.0,191.0,38520108000.0
1973-11-25,1065.61,61948800.0,109123200.0,194.0,38543630400.0
1973-11-26,1065.6,118713600.0,102988800.0,371.0,38535789600.0
1973-11-27,1065.6,118627200.0,118627200.0,371.0,38535789600.0
1973-11-28,1065.77,118713600.0,385862400.0,373.0,38670390000.0
1973-11-29,1065.83,118540800.0,212803200.0,371.0,38717870400.0
1973-11-30,1065.81,118972800.0,87523200.0,374.0,38701753200.0
1973-12-01,1065.85,62035200.0,124848000.0,194.0,38733552000.0
1973-12-02,1065.9,61516800.0,140054400.0,192.0,38773191600.0
1973-12-03,1065.88,118281600.0,86918400.0,370.0,38757074400.0
1973-12-04,1065.88,119059200.0,119059200.0,373.0,38757074400.0
1973-12-05,1066.22,118368000.0,652492800.0,371.0,39026710800.0
1973-12-06,1066.32,118540800.0,275616000.0,372.0,39105990000.0
1973-12-07,1066.32,229478400.0,229478400.0,719.0,39105990000.0
1973-12-08,1066.33,61171200.0,76896000.0,191.0,39113830800.0
1973-12-09,1066.34,61171200.0,76896000.0,191.0,39121671600.0
1973-12-10,1066.34,119577600.0,119577600.0,373.0,39121671600.0
1973-12-11,1066.32,118540800.0,87091200.0,369.0,39105990000.0
1973-12-12,1066.33,119750400.0,135475200.0,373.0,39113830800.0
1973-12-13,1066.33,119145600.0,119145600.0,371.0,39113830800.0
1973-12-14,1066.32,119750400.0,104025600.0,373.0,39105990000.0
1973-12-15,1066.4,55814400.0,181526400.0,171.0,39169152000.0
1973-12-16,1066.41,61171200.0,76896000.0,191.0,39176992800.0
1973-12-17,1066.38,119750400.0,72662400.0,373.0,39153470400.0
1973-12-18,1066.38,118886400.0,118886400.0,370.0,39153470400.0
1973-12-19,1066.38,119750400.0,119750400.0,373.0,39153470400.0
1973-12-20,1066.39,118886400.0,134611200.0,370.0,39161311200.0
1973-12-21,1066.37,140572800.0,109123200.0,450.0,39145629600.0
1973-12-22,1066.41,60912000.0,123811200.0,190.0,39176992800.0
1973-12-23,1066.45,61430400.0,124243200.0,192.0,39208791600.0
1973-12-24,1066.46,130550400.0,146275200.0,408.0,39216632400.0
1973-12-25,1066.49,61430400.0,108604800.0,192.0,39240590400.0
1973-12-26,1066.88,130291200.0,743040000.0,408.0,39549866400.0
1973-12-27,1067.12,130636800.0,517276800.0,410.0,39742401600.0
1973-12-28,1067.19,130896000.0,243907200.0,411.0,39799465200.0
1973-12-29,1067.3,60998400.0,238550400.0,191.0,39888763200.0
1973-12-30,1067.52,60652800.0,415929600.0,190.0,40067359200.0
1973-12-31,1068.83,130032000.0,2245190400.0,410.0,41131965600.0
1974-01-01,1069.65,60739200.0,1404259200.0,192.0,41809759200.0
1974-01-02,1069.89,128995200.0,526953600.0,410.0,42008828400.0
1974-01-03,1070.03,128390400.0,360547200.0,408.0,42125569200.0
1974-01-04,1070.15,281145600.0,480124800.0,895.0,42226192800.0
1974-01-05,1070.1,393811200.0,310953600.0,1260.0,42183939600.0
1974-01-06,1070.17,158457600.0,279590400.0,485.0,42242745600.0
1974-01-07,1070.29,254102400.0,453081600.0,845.0,42343369200.0
1974-01-08,1070.31,255312000.0,288403200.0,815.0,42360357600.0
1974-01-09,1070.35,255052800.0,321408000.0,850.0,42393898800.0
1974-01-10,1070.37,254102400.0,287280000.0,811.0,42410451600.0
1974-01-11,1070.41,259200000.0,325555200.0,855.0,42443992800.0
1974-01-12,1070.33,393292800.0,260582400.0,1258.0,42376910400.0
1974-01-13,1070.39,153619200.0,253152000.0,490.0,42427440000.0
1974-01-14,1070.34,417484800.0,334627200.0,1337.0,42385622400.0
1974-01-15,1070.26,417830400.0,285206400.0,1338.0,42318104400.0
1974-01-16,1070.16,417398400.0,251596800.0,1335.0,42234469200.0
1974-01-17,1070.05,418867200.0,236476800.0,1341.0,42142122000.0
1974-01-18,1069.93,418694400.0,219715200.0,1340.0,42041934000.0
1974-01-19,1069.8,392947200.0,177379200.0,1256.0,41934340800.0
1974-01-20,1069.87,153619200.0,269740800.0,490.0,41992275600.0
1974-01-21,1069.96,417484800.0,566697600.0,1335.0,42067198800.0
1974-01-22,1069.87,417744000.0,268531200.0,1336.0,41992275600.0
1974-01-23,1069.76,418348800.0,235958400.0,1338.0,41900799600.0
1974-01-24,1069.66,418003200.0,252201600.0,1335.0,41818035600.0
1974-01-25,1069.57,418953600.0,269654400.0,1338.0,41743112400.0
1974-01-26,1069.84,38361600.0,486086400.0,120.0,41967446400.0
1974-01-27,1070.16,60480000.0,591062400.0,191.0,42234469200.0
1974-01-28,1070.2,413510400.0,479779200.0,1320.0,42268010400.0
1974-01-29,1070.15,411782400.0,328838400.0,1314.0,42226192800.0
1974-01-30,1070.05,455328000.0,289526400.0,1473.0,42142122000.0
1974-01-31,1069.98,341452800.0,225417600.0,1097.0,42083751600.0
1974-02-01,1070.0,223084800.0,256262400.0,710.0,42100304400.0
1974-02-02,1070.15,38361600.0,287107200.0,120.0,42226192800.0
1974-02-03,1070.34,60134400.0,375148800.0,190.0,42385622400.0
1974-02-04,1070.3,357436800.0,291168000.0,1156.0,42352081200.0
1974-02-05,1070.18,420768000.0,221788800.0,1356.0,42251022000.0
1974-02-06,1070.18,416880000.0,416880000.0,1351.0,42251022000.0
1974-02-07,1070.18,361756800.0,361756800.0,1166.0,42251022000.0
1974-02-08,1070.15,418089600.0,368323200.0,1351.0,42226192800.0
1974-02-09,1070.29,80697600.0,312854400.0,258.0,42343369200.0
1974-02-10,1070.4,60912000.0,243302400.0,193.0,42435716400.0
1974-02-11,1070.38,256521600.0,223344000.0,830.0,42419163600.0
1974-02-12,1070.38,255916800.0,255916800.0,828.0,42419163600.0
1974-02-13,1070.35,255830400.0,206064000.0,828.0,42393898800.0
1974-02-14,1070.38,218678400.0,268444800.0,708.0,42419163600.0
1974-02-15,1070.46,255830400.0,388540800.0,828.0,42486246000.0
1974-02-16,1070.8,38275200.0,602035200.0,120.0,42771128400.0
1974-02-17,1071.02,38275200.0,412646400.0,120.0,42956258400.0
1974-02-18,1071.07,233366400.0,318470400.0,760.0,42998947200.0
1974-02-19,1070.99,401932800.0,265766400.0,1297.0,42930558000.0
1974-02-20,1070.9,459043200.0,305942400.0,1495.0,42855199200.0
1974-02-21,1070.8,459475200.0,289267200.0,1496.0,42771128400.0
1974-02-22,1070.85,460512000.0,545616000.0,1500.0,42813381600.0
1974-02-23,1070.86,392860800.0,409881600.0,1259.0,42821658000.0
1974-02-24,1070.96,38275200.0,208483200.0,120.0,42905728800.0
1974-02-25,1070.92,319161600.0,251078400.0,1038.0,42872187600.0
1974-02-26,1070.84,381283200.0,245203200.0,1225.0,42805105200.0
1974-02-27,1070.81,272592000.0,221529600.0,885.0,42779840400.0
1974-02-28,1070.68,421286400.0,205286400.0,1365.0,42670504800.0
1974-03-01,1070.57,421286400.0,238896000.0,1372.0,42578593200.0
1974-03-02,1070.68,38275200.0,220665600.0,120.0,42670504800.0
1974-03-03,1070.77,60566400.0,209779200.0,192.0,42746299200.0
1974-03-04,1070.81,147744000.0,214531200.0,475.0,42779840400.0
1974-03-05,1070.84,150595200.0,201657600.0,485.0,42805105200.0
1974-03-06,1070.87,149990400.0,201052800.0,482.0,42829934400.0
1974-03-07,1070.9,149990400.0,201052800.0,482.0,42855199200.0
1974-03-08,1070.92,150508800.0,184550400.0,484.0,42872187600.0
1974-03-09,1071.01,38275200.0,191462400.0,120.0,42947546400.0
1974-03-10,1071.09,60480000.0,196646400.0,192.0,43016371200.0
1974-03-11,1071.15,92966400.0,195091200.0,294.0,43067772000.0
1974-03-12,1071.18,92275200.0,143337600.0,291.0,43093472400.0
1974-03-13,1071.23,92620800.0,177724800.0,292.0,43136161200.0
1974-03-14,1071.29,90374400.0,192412800.0,289.0,43187562000.0
1974-03-15,1071.31,92793600.0,126835200.0,294.0,43204550400.0
1974-03-16,1071.4,38188800.0,191376000.0,120.0,43281651600.0
1974-03-17,1071.46,60652800.0,162777600.0,193.0,43333052400.0
1974-03-18,1071.52,78364800.0,180489600.0,254.0,43384453200.0
1974-03-19,1071.58,78364800.0,180489600.0,254.0,43435854000.0
1974-03-20,1071.68,77673600.0,247881600.0,252.0,43521667200.0
1974-03-21,1071.91,77932800.0,469324800.0,253.0,43718558400.0
1974-03-22,1072.0,77414400.0,230601600.0,251.0,43795659600.0
1974-03-23,1072.07,38188800.0,157334400.0,120.0,43856208000.0
1974-03-24,1072.14,60134400.0,179193600.0,191.0,43916756400.0
1974-03-25,1072.2,118540800.0,220579200.0,386.0,43968592800.0
1974-03-26,1072.11,268358400.0,115171200.0,872.0,43890620400.0
1974-03-27,1072.11,213494400.0,213494400.0,700.0,43890620400.0
1974-03-28,1072.07,212630400.0,144547200.0,697.0,43856208000.0
1974-03-29,1072.4,212976000.0,774576000.0,699.0,44141526000.0
1974-03-30,1072.58,38102400.0,344390400.0,120.0,44297470800.0
1974-03-31,1072.71,38102400.0,264124800.0,120.0,44409855600.0
1974-04-01,1072.6,337564800.0,145584000.0,1108.0,44314894800.0
