Day,GlenCanyon_rel_cfs,GlenCanyon_cum_rel_AF,Hoover_elev,Hoover_rel_cfs,Hoover_rel_AF,Hoover_cum_rel_AF,Hoover_gen_MWh,Hoover_gen_rate_KWh/AF,Davis_elev,Davis_rel_cfs,Davis_rel_AF,Davis_cum_rel_AF,Davis_gen_MWh,MWD_diver_AF,MWD_cum_diver_AF,Parker_elev,Parker_rel_cfs,Parker_rel_AF,Parker_cum_rel_AF,Parker_gen_MWh,CAP_diver_AF,CAP_cum_diver_AF,Stor_total,Stor_avail,Hoover_stor_KAF,Davis_stor_KAF,Parker_stor_KAF,SenWash_elev,SenWash_stor_KAF,SenWash_pump_cfs,SenWash_rel_cfs,Hoover_del_stor_KAF,Hoover_pump_cfs,Hoover_evap_cfs,Hoover_cbs_cfs,Hoover_loss_cfs,Hoover_cum_loss_AF,Hoover_inflow_cfs
2014-12-25,12600,697587.0,1087.23,6950,13790,380939.0,5375.0,390,637.12,6200.0,12288,355960.0,1449.0,3868.0,86827.0,447.5,2210.0,4374.0,182118.0,235.0,4900.0,107489.0,29694.8,31430.3,10619,1541.1,570.5,235.32,7459.0,0.0,0.0,14,368,609,459.0,-1076.0,-82701.0,15400.0
2014-12-26,14400,726149.0,1087.3,11300,22392,403331.0,8757.0,391,637.42,6200.0,12290,368250.0,1451.0,3795.0,90622.0,447.19,4520.0,8964.0,191082.0,600.0,4064.0,111553.0,29682.5,31442.6,10625,1548.9,564.7,235.0,7350.0,0.0,0.0,6,342,609,197.0,-1157.0,-84995.0,15500.0
2014-12-27,13900,753719.0,1087.39,10100,20063,423394.0,7902.0,394,637.55,6810.0,13506,381756.0,1604.0,3698.0,94320.0,446.84,5490.0,10897.0,201979.0,737.0,3240.0,114793.0,29668.0,31457.0,10633,1552.5,558.2,234.68,7243.0,0.0,0.0,8,373,610,262.0,-2768.0,-90485.0,15400.0
2014-12-28,12700,778909.0,1087.51,8750,17348,440742.0,6752.0,389,637.67,7400.0,14668,396424.0,1748.0,3795.0,98115.0,446.47,6000.0,11894.0,213873.0,824.0,4852.0,119645.0,29657.6,31467.5,10643,1555.7,551.3,232.66,6586.0,0.0,306.0,10,413,610,328.0,-755.0,-91982.0,15100.0
2014-12-29,14400,807471.0,1087.62,9430,18709,459451.0,7239.0,387,637.71,8010.0,15884,412308.0,1894.0,3554.0,101669.0,446.44,4000.0,7925.0,221798.0,527.0,3195.0,122840.0,29654.6,31470.4,10652,1556.5,550.9,228.6,5374.0,0.0,610.0,9,410,610,295.0,-1386.0,-94730.0,15300.0
2014-12-30,14400,836033.0,1087.78,7220,14324,473775.0,5455.0,381,637.93,7990.0,15842,428150.0,1894.0,3843.0,105512.0,446.5,5500.0,10912.0,232710.0,750.0,4461.0,127301.0,29659.1,31466.0,10666,1562.3,552.0,228.45,5332.0,0.0,0.0,14,424,610,459.0,-3096.0,-100871.0,15800.0
2014-12-31,14400,864595.0,1087.79,9750,19347,493122.0,7559.0,391,637.75,8380.0,16624,444774.0,1991.0,3262.0,108774.0,446.36,3590.0,7127.0,239837.0,444.0,4492.0,131793.0,29629.2,31495.8,10667,1557.5,549.2,228.27,5287.0,0.0,0.0,1,378,611,33.0,3120.0,-94683.0,11300.0
2015-01-01,12600,24992.0,1087.9,10300,20410,20410.0,8059.0,395,637.83,8400.0,16654,16654.0,1992.0,3311.0,3311.0,446.46,3500.0,6941.0,6941.0,445.0,6023.0,6023.0,29623.9,31501.2,10676,1559.7,551.1,228.12,5240.0,4.0,0.0,9,319,500,295.0,-1561.0,-3096.0,16000.0
2015-01-02,14500,53752.0,1087.9,14100,27950,48360.0,11060.0,396,638.18,9420.0,18682,35336.0,2243.0,3415.0,6726.0,446.29,5310.0,10539.0,17480.0,716.0,6024.0,12047.0,29606.9,31518.1,10676,1569.0,548.0,227.95,5193.0,0.0,0.0,0,337,500,0.0,-587.0,-4259.0,14900.0
2015-01-03,13600,80727.0,1087.96,11300,22413,70773.0,8827.0,394,638.3,9390.0,18622,53958.0,2235.0,3271.0,9997.0,446.31,4800.0,9528.0,27008.0,641.0,6022.0,18069.0,29595.6,31529.4,10682,1572.2,548.3,227.77,5144.0,0.0,0.0,6,399,500,197.0,-2860.0,-9932.0,15400.0
2015-01-04,12700,105917.0,1088.02,10900,21710,92483.0,8568.0,395,638.38,9990.0,19818,73776.0,2393.0,3365.0,13362.0,446.35,3810.0,7563.0,34571.0,496.0,6023.0,24092.0,29579.1,31546.0,10687,1574.3,549.2,227.6,5097.0,0.0,0.0,5,404,500,164.0,-32.0,-9995.0,14500.0
2015-01-05,14500,134678.0,1088.08,12500,24712,117195.0,9677.0,392,638.52,9960.0,19756,93532.0,2435.0,3374.0,16736.0,446.59,3510.0,6954.0,41525.0,432.0,5244.0,29336.0,29570.4,31554.7,10692,1578.0,553.6,227.43,5051.0,0.0,0.0,5,399,500,164.0,-2444.0,-14843.0,16100.0
2015-01-06,14500,163438.0,1088.17,9420,18686,135881.0,7004.0,375,638.42,9980.0,19802,113334.0,2452.0,3380.0,20116.0,446.77,4400.0,8726.0,50251.0,588.0,5249.0,34585.0,29556.1,31569.0,10700,1575.4,556.8,227.46,5059.0,28.0,0.0,8,419,500,262.0,-1944.0,-18698.0,14600.0
2015-01-07,14500,192198.0,1088.23,10800,21400,157281.0,8587.0,401,638.38,10000.0,19830,133164.0,2461.0,3362.0,23478.0,446.91,4400.0,8734.0,58985.0,589.0,5249.0,39834.0,29541.4,31583.6,10705,1574.3,559.5,227.29,5013.0,0.0,0.0,5,439,500,164.0,117.0,-18466.0,14400.0
2015-01-08,14500,220959.0,1088.29,11900,23536,180817.0,9427.0,401,638.53,9990.0,19810,152974.0,2458.0,3377.0,26855.0,447.08,4300.0,8526.0,67511.0,573.0,5673.0,45507.0,29534.6,31590.5,10710,1578.2,562.7,227.12,4966.0,0.0,0.0,5,357,500,164.0,-924.0,-20299.0,15400.0
2015-01-09,14500,249719.0,1088.35,12000,23733,204550.0,9523.0,401,638.62,9990.0,19814,172788.0,2461.0,3373.0,30228.0,447.17,4810.0,9533.0,77044.0,651.0,5607.0,51114.0,29524.8,31600.2,10715,1580.6,564.3,226.95,4921.0,0.0,0.0,5,412,501,164.0,-1109.0,-22499.0,15600.0
2015-01-10,13700,276893.0,1088.48,10000,19864,224414.0,7983.0,402,638.57,10000.0,19854,192642.0,2467.0,3394.0,33622.0,447.22,5110.0,10134.0,87178.0,708.0,5666.0,56780.0,29522.6,31602.5,10726,1579.2,565.3,226.79,4878.0,0.0,0.0,11,418,501,360.0,-2363.0,-27186.0,16800.0
2015-01-11,12600,301884.0,1088.65,9420,18678,243092.0,7479.0,400,638.51,10000.0,19846,212488.0,2468.0,3376.0,36998.0,447.15,5590.0,11087.0,98265.0,775.0,7170.0,63950.0,29524.6,31600.5,10741,1577.7,564.0,226.65,4842.0,0.0,0.0,15,446,501,492.0,-3918.0,-34958.0,18400.0
2015-01-12,14500,330645.0,1088.7,12700,25155,268246.0,10098.0,401,638.75,9990.0,19816,232304.0,2463.0,3408.0,40406.0,447.18,5490.0,10891.0,109156.0,754.0,5650.0,69600.0,29525.1,31600.0,10745,1584.3,564.5,226.48,4797.0,0.0,0.0,4,422,501,131.0,-2082.0,-39088.0,15800.0
2015-01-13,14500,359405.0,1088.7,12900,25670,293917.0,10281.0,401,639.0,8990.0,17834,250138.0,2212.0,3366.0,43772.0,447.16,5800.0,11507.0,120663.0,786.0,5675.0,75275.0,29523.1,31602.0,10745,1590.9,564.2,226.31,4753.0,0.0,0.0,0,371,501,0.0,-1183.0,-41435.0,13800.0
2015-01-14,14500,388165.0,1088.67,15100,29906,323822.0,12045.0,403,639.43,8890.0,17628,267766.0,2193.0,3394.0,47166.0,446.97,5600.0,11106.0,131769.0,756.0,5641.0,80916.0,29519.2,31605.8,10742,1602.2,560.6,226.14,4708.0,0.0,0.0,-3,365,501,-98.0,172.0,-41093.0,14400.0
2015-01-15,14400,416727.0,1088.69,14400,28469,352292.0,11428.0,401,639.78,8290.0,16452,284218.0,2046.0,3400.0,50566.0,446.82,5200.0,10320.0,142089.0,708.0,5652.0,86568.0,29515.1,31610.0,10744,1611.7,557.8,225.98,4666.0,0.0,0.0,2,348,501,66.0,-1795.0,-44654.0,16300.0
2015-01-16,14500,445488.0,1088.8,9240,18318,370610.0,7244.0,395,639.51,12100.0,23976,308194.0,2996.0,3394.0,53960.0,446.73,6500.0,12883.0,154972.0,902.0,5672.0,92240.0,29503.1,31622.0,10754,1604.4,556.1,225.81,4623.0,0.0,0.0,10,361,501,328.0,-981.0,-46601.0,15500.0
2015-01-17,13600,472463.0,1088.93,9870,19576,390185.0,7826.0,400,639.38,11800.0,23366,331560.0,2916.0,3389.0,57349.0,446.58,7210.0,14293.0,169265.0,995.0,6139.0,98379.0,29495.0,31630.1,10765,1600.9,553.3,225.64,4579.0,0.0,0.0,11,353,502,360.0,-2197.0,-50957.0,16600.0
2015-01-18,12600,497455.0,1089.11,8500,16862,407047.0,6767.0,401,639.06,12000.0,23748,355308.0,2960.0,3438.0,60787.0,446.56,7710.0,15286.0,184551.0,1063.0,7167.0,105546.0,29490.0,31635.1,10780,1592.4,553.0,227.19,4985.0,220.0,0.0,15,357,502,492.0,-2952.0,-56812.0,17400.0
2015-01-19,14500,526215.0,1089.18,12600,25056,432103.0,10093.0,403,639.05,12200.0,24232,379540.0,3012.0,3368.0,64155.0,446.45,8700.0,17265.0,201816.0,1208.0,5669.0,111215.0,29480.4,31644.7,10786,1592.2,551.0,226.84,4892.0,0.0,23.0,6,374,502,197.0,-3124.0,-63007.0,16700.0
2015-01-20,14500,554975.0,1089.17,13100,26014,458117.0,10518.0,404,639.17,12200.0,24148,403688.0,3004.0,3411.0,67566.0,446.19,9990.0,19824.0,221640.0,1360.0,5657.0,116872.0,29459.5,31665.6,10785,1595.5,546.2,226.66,4845.0,0.0,0.0,-1,364,502,-33.0,-783.0,-64561.0,13400.0
2015-01-21,14500,583735.0,1089.27,9780,19401,477518.0,7728.0,398,638.97,12600.0,24944,428632.0,3104.0,3376.0,70942.0,446.1,8700.0,17260.0,238900.0,1205.0,5651.0,122523.0,29446.5,31678.6,10794,1590.0,544.5,227.41,5046.0,134.0,0.0,9,385,502,295.0,-974.0,-66494.0,15500.0
2015-01-22,14500,612496.0,1089.18,17300,34347,511865.0,13891.0,404,639.13,13000.0,25768,454400.0,3199.0,3415.0,74357.0,446.22,6510.0,12912.0,251812.0,908.0,5673.0,128196.0,29424.5,31700.6,10786,1594.4,546.7,232.32,6478.0,752.0,0.0,-8,407,502,-262.0,630.0,-65243.0,13900.0
2015-01-23,14500,641256.0,1089.15,16100,31846,543711.0,12881.0,404,639.38,13200.0,26104,480504.0,3240.0,3394.0,77751.0,446.55,6520.0,12930.0,264742.0,911.0,5670.0,133866.0,29416.5,31708.6,10784,1600.9,552.7,233.69,6917.0,298.0,0.0,-2,359,502,-66.0,-1422.0,-68064.0,15900.0
2015-01-24,13600,668231.0,1089.16,14800,29257,572968.0,11769.0,402,639.41,13200.0,26152,506656.0,3260.0,3473.0,81224.0,446.82,6510.0,12907.0,277649.0,911.0,5641.0,139507.0,29412.1,31712.9,10785,1601.8,557.8,233.68,6913.0,66.0,0.0,1,382,502,33.0,-1697.0,-71430.0,16200.0
2015-01-25,12600,693223.0,1089.14,15200,30219,603187.0,12203.0,404,639.51,13000.0,25766,532422.0,3215.0,3335.0,84559.0,446.98,6190.0,12288.0,289937.0,867.0,7171.0,146678.0,29400.0,31725.0,10783,1604.4,560.6,234.69,7247.0,249.0,0.0,-2,402,502,-66.0,-508.0,-72438.0,15000.0
2015-01-26,14200,721388.0,1088.99,19700,39025,642212.0,15807.0,405,639.95,12000.0,23732,556154.0,2967.0,3386.0,87945.0,447.19,6500.0,12902.0,302839.0,904.0,5632.0,152310.0,29390.6,31734.4,10770,1616.1,564.8,234.31,7120.0,0.0,0.0,-13,396,502,-426.0,13.0,-72412.0,13600.0
2015-01-27,14300,749752.0,1088.88,20800,41249,683461.0,16691.0,405,640.57,12400.0,24574,580728.0,3086.0,3397.0,91342.0,447.41,5900.0,11693.0,314532.0,824.0,5576.0,157886.0,29385.5,31739.5,10761,1632.7,568.9,235.67,7579.0,295.0,0.0,-9,396,502,-295.0,-4235.0,-80812.0,16900.0
2015-01-28,14200,777917.0,1088.71,20500,40597,724058.0,16380.0,403,641.25,11600.0,22976,603704.0,2903.0,3364.0,94706.0,447.77,4500.0,8930.0,323462.0,630.0,5668.0,163554.0,29381.1,31744.0,10746,1651.2,575.6,235.24,7432.0,0.0,0.0,-15,390,501,-492.0,876.0,-79075.0,13300.0
2015-01-29,14300,806281.0,1088.59,20400,40499,764557.0,16303.0,403,641.91,10400.0,20612,624316.0,2604.0,3446.0,98152.0,448.22,2800.0,5549.0,329011.0,338.0,5691.0,169245.0,29382.4,31742.6,10736,1669.1,584.3,234.86,7303.0,0.0,0.0,-10,362,501,-328.0,-1583.0,-82214.0,15900.0
2015-01-30,14400,834843.0,1088.5,19300,38343,802900.0,15437.0,403,642.58,8790.0,17426,641742.0,2224.0,3462.0,101614.0,448.39,4130.0,8189.0,337200.0,533.0,5657.0,174902.0,29388.7,31736.4,10728,1687.2,587.7,235.88,7650.0,234.0,0.0,-8,316,501,-262.0,-1577.0,-85342.0,15800.0
2015-01-31,13600,861818.0,1088.51,14900,29589,832489.0,11914.0,403,642.98,9400.0,18636,660378.0,2386.0,3320.0,104934.0,448.22,5410.0,10735.0,347935.0,738.0,5590.0,180492.0,29388.6,31736.5,10729,1698.1,584.3,235.88,7650.0,234.0,0.0,1,323,501,33.0,-1993.0,-89294.0,16300.0
2015-02-01,9100,18050.0,1088.63,9050,17949,17949.0,7048.0,393,642.94,9400.0,18638,18638.0,2389.0,3430.0,3430.0,448.27,5380.0,10678.0,10678.0,749.0,4917.0,4917.0,29395.2,31729.8,10739,1697.0,585.2,235.25,7435.0,0.0,0.0,10,348,508,328.0,-922.0,-1828.0,15300.0
2015-02-02,11000,39868.0,1088.68,12000,23739,41688.0,9520.0,401,643.06,9590.0,19018,37656.0,2409.0,3391.0,6821.0,448.22,6200.0,12300.0,22978.0,880.0,4932.0,9849.0,29393.5,31731.5,10743,1700.2,584.3,233.16,6745.0,0.0,300.0,4,388,509,131.0,-1441.0,-4685.0,15000.0
2015-02-03,11100,61884.0,1088.75,11000,21853,63541.0,8712.0,399,643.12,9590.0,19030,56686.0,2397.0,3404.0,10225.0,448.04,7010.0,13905.0,36883.0,998.0,4945.0,14794.0,29392.7,31732.3,10749,1701.9,580.7,232.87,6652.0,0.0,0.0,6,393,509,197.0,-5992.0,-16571.0,15100.0
2015-02-04,11000,83702.0,1088.73,12100,24091,87632.0,9673.0,402,643.29,9590.0,19018,75704.0,2391.0,3394.0,13619.0,447.78,7810.0,15493.0,52376.0,1104.0,4682.0,19476.0,29384.4,31740.7,10748,1706.6,575.8,232.58,6561.0,0.0,0.0,-1,425,509,-33.0,-1501.0,-19548.0,12500.0
2015-02-05,10700,104926.0,1088.73,11800,23322,110954.0,9325.0,400,643.28,10400.0,20598,96302.0,2596.0,3415.0,17034.0,447.79,6710.0,13304.0,65680.0,937.0,3726.0,23202.0,29379.0,31746.1,10748,1706.5,575.9,233.03,6703.0,116.0,0.0,0,345,509,0.0,-1530.0,-22582.0,12700.0
2015-02-06,10800,126347.0,1088.76,11200,22144,133098.0,8911.0,402,643.29,11000.0,21804,118106.0,2753.0,3373.0,20407.0,447.77,6600.0,13094.0,78774.0,934.0,4941.0,28143.0,29374.5,31750.6,10750,1706.8,575.7,233.94,6998.0,206.0,0.0,2,382,509,66.0,-2131.0,-26809.0,13200.0
2015-02-07,9900,145983.0,1088.79,10700,21125,154223.0,8505.0,403,643.35,10200.0,20238,138344.0,2553.0,3421.0,23828.0,447.71,7110.0,14103.0,92877.0,992.0,4943.0,33086.0,29374.2,31750.9,10753,1708.2,574.5,236.52,7873.0,511.0,0.0,3,387,509,98.0,-2460.0,-31688.0,13200.0
2015-02-08,9000,163835.0,1088.85,10700,21243,175466.0,8575.0,404,643.31,10200.0,20210,158554.0,2552.0,3396.0,27224.0,447.7,7210.0,14304.0,107181.0,1007.0,3338.0,36424.0,29377.6,31747.4,10758,1707.1,574.4,238.34,8525.0,454.0,0.0,5,384,509,164.0,-3492.0,-38614.0,14300.0
2015-02-09,10900,185455.0,1088.88,9470,18781,194247.0,7519.0,400,643.23,10200.0,20264,178818.0,2571.0,3395.0,30619.0,447.62,7500.0,14882.0,122063.0,1061.0,4159.0,40583.0,29370.9,31754.1,10761,1705.2,572.9,237.87,8353.0,0.0,0.0,3,452,509,98.0,-2114.0,-42807.0,12000.0
2015-02-10,10900,207074.0,1088.87,10100,20084,214331.0,8069.0,402,643.22,10600.0,21016,199834.0,2658.0,3366.0,33985.0,447.5,8000.0,15873.0,137936.0,1117.0,2526.0,43109.0,29365.9,31759.1,10760,1704.7,570.6,233.89,6982.0,0.0,672.0,-1,436,509,-33.0,-1466.0,-45715.0,10500.0
2015-02-11,10900,228694.0,1088.84,12500,24794,239125.0,9924.0,400,643.43,10600.0,21016,220850.0,2664.0,3500.0,37485.0,447.39,8800.0,17456.0,155392.0,1187.0,2525.0,45634.0,29357.3,31767.8,10757,1710.4,568.5,227.94,5190.0,0.0,940.0,-3,382,509,-98.0,-870.0,-47441.0,11800.0
2015-02-12,10900,250314.0,1088.78,13500,26869,265994.0,10759.0,400,643.54,10300.0,20438,241288.0,2583.0,3298.0,40783.0,447.16,7990.0,15852.0,171244.0,1037.0,4135.0,49769.0,29344.0,31781.0,10752,1713.6,564.1,221.77,3650.0,0.0,783.0,-5,412,509,-164.0,-820.0,-49068.0,11700.0
2015-02-13,10900,271934.0,1088.81,10300,20409,286403.0,8102.0,397,643.32,12000.0,23772,265060.0,2998.0,3387.0,44170.0,446.81,10500.0,20828.0,192072.0,1454.0,4155.0,53924.0,29324.9,31800.1,10755,1707.4,557.6,219.06,3072.0,0.0,293.0,3,452,509,98.0,-1968.0,-52971.0,12900.0
2015-02-14,10100,291967.0,1088.9,7900,15676,302079.0,6104.0,389,643.01,12600.0,24980,290040.0,3150.0,3382.0,47552.0,446.6,10300.0,20435.0,212507.0,1427.0,3333.0,57257.0,29314.4,31810.7,10762,1699.0,553.6,221.4,3568.0,257.0,0.0,7,427,509,229.0,-1672.0,-56287.0,12600.0
2015-02-15,9200,310215.0,1089.0,7100,14076,316155.0,5481.0,389,642.58,12600.0,25016,315056.0,3153.0,3398.0,50950.0,446.48,9690.0,19225.0,231732.0,1348.0,2524.0,59781.0,29309.0,31816.1,10771,1687.3,551.6,225.9,4645.0,555.0,0.0,9,424,509,295.0,-1952.0,-60159.0,12900.0
2015-02-16,11000,332033.0,1089.06,8960,17767,333922.0,7006.0,394,642.51,10800.0,21452,336508.0,2676.0,3309.0,54259.0,446.43,10000.0,19838.0,251570.0,1387.0,3351.0,63132.0,29295.0,31830.0,10776,1685.2,550.6,227.94,5190.0,279.0,0.0,5,429,509,164.0,-2480.0,-65077.0,12600.0
2015-02-17,11000,353851.0,1089.03,10600,21089,355011.0,8302.0,394,642.45,10800.0,21426,357934.0,2673.0,0.0,54259.0,446.28,11000.0,21827.0,273397.0,1519.0,4127.0,67259.0,29279.6,31845.4,10773,1683.7,547.9,230.44,5906.0,379.0,0.0,-3,458,509,-98.0,-769.0,-66602.0,9960.0
2015-02-18,10900,375471.0,1088.98,11400,22678,377690.0,9010.0,397,642.39,11200.0,22206,380140.0,2774.0,0.0,54259.0,446.0,9800.0,19440.0,292837.0,1350.0,4925.0,72184.0,29261.6,31863.5,10769,1682.1,542.8,231.18,6127.0,157.0,0.0,-4,436,509,-131.0,761.0,-65093.0,10200.0
2015-02-19,10900,397091.0,1088.98,11700,23268,400958.0,9275.0,399,642.24,12900.0,25568,405708.0,3203.0,0.0,54259.0,446.0,9510.0,18857.0,311694.0,1304.0,3720.0,75904.0,29247.5,31877.6,10769,1677.9,542.8,231.15,6118.0,35.0,0.0,0,483,509,0.0,-1734.0,-68533.0,12700.0
2015-02-20,10900,418711.0,1088.94,11800,23487,424445.0,9367.0,399,642.02,15400.0,30522,436230.0,3833.0,0.0,54259.0,446.2,10200.0,20250.0,331944.0,1398.0,4091.0,79995.0,29234.8,31890.3,10766,1671.9,546.3,230.89,6039.0,0.0,0.0,-3,492,509,-98.0,-274.0,-69076.0,11200.0
2015-02-21,10000,438545.0,1088.94,12200,24142,448587.0,9664.0,400,641.91,13000.0,25766,461996.0,3222.0,0.0,54259.0,446.42,10500.0,20818.0,352762.0,1450.0,4086.0,84081.0,29236.5,31888.6,10766,1669.1,550.3,229.71,5691.0,0.0,144.0,0,481,509,0.0,-2296.0,-73630.0,13200.0
2015-02-22,9100,456595.0,1088.92,12000,23878,472465.0,9550.0,400,642.05,11200.0,22212,484208.0,2771.0,0.0,54259.0,446.46,10500.0,20818.0,373580.0,1445.0,4106.0,88187.0,29238.9,31886.2,10764,1672.8,551.1,229.5,5630.0,5.0,0.0,-2,477,509,-66.0,-969.0,-75553.0,11900.0
2015-02-23,11000,478413.0,1088.94,11400,22609,495074.0,8997.0,398,642.04,12000.0,23810,508018.0,2979.0,0.0,54259.0,446.47,9800.0,19433.0,393013.0,1356.0,4112.0,92299.0,29230.2,31894.9,10766,1672.5,551.3,229.18,5538.0,69.0,90.0,2,464,509,66.0,-3453.0,-82401.0,13400.0
2015-02-24,10900,500033.0,1088.97,9320,18491,513565.0,7153.0,387,641.73,12000.0,23782,531800.0,2968.0,0.0,54259.0,446.49,9000.0,17846.0,410859.0,1247.0,3226.0,95525.0,29215.1,31910.0,10768,1664.2,551.7,231.62,6262.0,402.0,0.0,2,368,509,66.0,-2192.0,-86749.0,11300.0
2015-02-25,10900,521653.0,1088.96,10800,21346,534911.0,8556.0,401,641.66,11200.0,22196,553996.0,2806.0,0.0,54259.0,446.7,8410.0,16682.0,427541.0,1166.0,4106.0,99631.0,29211.8,31913.2,10767,1662.3,555.6,231.73,6295.0,95.0,21.0,-1,340,509,-33.0,-136.0,-87018.0,11100.0
2015-02-26,11300,544066.0,1088.96,11900,23664,558575.0,9429.0,398,641.74,10600.0,21004,575000.0,2654.0,0.0,54259.0,446.9,6500.0,12900.0,440441.0,877.0,4026.0,103657.0,29212.7,31912.4,10767,1664.4,559.3,232.06,6397.0,89.0,0.0,0,365,509,0.0,-1853.0,-90693.0,12800.0
2015-02-27,11400,566678.0,1088.93,10900,21631,580207.0,8624.0,399,641.57,12600.0,24960,599960.0,3167.0,0.0,54259.0,447.17,7600.0,15075.0,455516.0,1051.0,3333.0,106990.0,29202.2,31922.8,10765,1659.7,564.2,231.75,6302.0,0.0,0.0,-2,384,509,-66.0,180.0,-90337.0,10700.0
2015-02-28,11200,588893.0,1088.98,10100,19963,600170.0,7950.0,398,641.42,12600.0,24962,624922.0,3157.0,0.0,54259.0,447.38,8800.0,17448.0,472964.0,1233.0,2451.0,109441.0,29202.7,31922.4,10769,1655.9,568.2,231.45,6210.0,0.0,0.0,4,453,509,131.0,-1861.0,-94029.0,13200.0
2015-03-01,9500,18843.0,1088.97,12500,24834,24834.0,9928.0,400,641.51,12600.0,24986,24986.0,3162.0,0.0,0.0,447.89,8000.0,15866.0,15866.0,1123.0,2455.0,2455.0,29213.7,31911.4,10768,1658.1,578.0,231.18,6127.0,0.0,0.0,-1,429,516,-33.0,-1538.0,-3051.0,12900.0
2015-03-02,10800,40264.0,1088.91,15600,31020,55854.0,12480.0,402,641.57,12200.0,24174,49160.0,3066.0,0.0,0.0,448.31,7000.0,13894.0,29760.0,953.0,3248.0,5703.0,29218.3,31906.7,10763,1659.7,586.1,232.71,6601.0,290.0,0.0,-5,430,516,-164.0,-2711.0,-8428.0,13900.0
2015-03-03,10900,61884.0,1088.85,16100,31966,87820.0,12877.0,403,642.05,9940.0,19720,68880.0,2519.0,0.0,0.0,448.85,4470.0,8872.0,38632.0,631.0,4846.0,10549.0,29235.4,31889.7,10758,1672.7,596.4,238.88,8724.0,1224.0,0.0,-5,439,516,-164.0,-4904.0,-18154.0,14400.0
2015-03-04,10800,83306.0,1088.66,18800,37208,125028.0,14978.0,403,642.65,9350.0,18544,87424.0,2348.0,0.0,0.0,449.12,4050.0,8038.0,46670.0,544.0,4876.0,15425.0,29238.8,31886.3,10742,1689.0,601.8,239.11,8810.0,244.0,0.0,-16,447,515,-524.0,-331.0,-18811.0,11200.0
2015-03-05,10900,104926.0,1088.45,20500,40575,165603.0,16351.0,403,643.33,9990.0,19810,107234.0,2533.0,34.0,34.0,449.39,4300.0,8533.0,55203.0,580.0,4882.0,20307.0,29238.6,31886.4,10724,1707.9,607.3,238.31,8514.0,86.0,108.0,-18,419,515,-590.0,-902.0,-20600.0,11800.0
2015-03-06,10800,126347.0,1088.18,22300,44279,209882.0,17809.0,402,644.17,9600.0,19048,126282.0,2455.0,2496.0,2530.0,449.17,9290.0,18430.0,73633.0,1332.0,4880.0,25187.0,29228.4,31896.7,10700,1730.9,602.9,231.93,6356.0,0.0,1110.0,-24,449,514,-786.0,387.0,-19832.0,10400.0
2015-03-07,10300,146777.0,1088.01,18500,36599,246481.0,14721.0,402,644.67,11600.0,22964,149246.0,2962.0,2373.0,4903.0,448.75,10000.0,19837.0,93470.0,1412.0,4874.0,30061.0,29212.7,31912.3,10686,1744.7,594.6,225.63,4577.0,0.0,926.0,-14,450,514,-459.0,-1032.0,-21880.0,11900.0
2015-03-08,9400,165421.0,1087.98,14800,29350,275831.0,11752.0,400,644.51,15600.0,30920,180166.0,3986.0,2493.0,7396.0,448.5,11300.0,22420.0,115890.0,1599.0,4871.0,34932.0,29197.0,31928.0,10683,1740.3,589.7,224.54,4302.0,125.0,271.0,-3,433,514,-98.0,-3309.0,-28442.0,14100.0
2015-03-09,10900,187041.0,1087.92,15300,30386,306217.0,12148.0,400,644.35,16600.0,32888,213054.0,4229.0,2533.0,9929.0,448.49,12200.0,24193.0,140083.0,1733.0,4868.0,39800.0,29177.9,31947.1,10678,1736.0,589.5,225.96,4661.0,203.0,0.0,-5,472,514,-164.0,-3293.0,-34975.0,13600.0
2015-03-10,10900,208661.0,1087.86,14200,28231,334448.0,11252.0,399,644.2,16000.0,31664,244718.0,4062.0,3812.0,13741.0,448.27,13700.0,27173.0,167256.0,1925.0,4871.0,44671.0,29156.2,31968.8,10673,1731.8,585.2,223.56,4064.0,0.0,298.0,-5,498,514,-164.0,-3125.0,-41173.0,12500.0
2015-03-11,10900,230281.0,1087.72,16400,32563,367011.0,13064.0,401,644.28,15400.0,30506,275224.0,3876.0,3829.0,17570.0,447.87,15500.0,30740.0,197996.0,2114.0,4865.0,49536.0,29134.6,31990.5,10661,1734.0,577.5,218.58,2976.0,0.0,559.0,-12,540,513,-393.0,-147.0,-41466.0,11000.0
2015-03-12,10800,251702.0,1087.61,16100,31933,398945.0,12778.0,400,644.22,16000.0,31698,306922.0,4038.0,3661.0,21231.0,447.48,14200.0,28173.0,226169.0,1948.0,4862.0,54398.0,29115.3,32009.8,10652,1732.4,570.3,212.15,1875.0,0.0,596.0,-9,528,513,-295.0,-1436.0,-44314.0,12300.0
2015-03-13,10900,273322.0,1087.51,15700,31171,430116.0,12472.0,400,643.92,18800.0,37292,344214.0,4736.0,3470.0,24701.0,447.12,15200.0,30155.0,256324.0,2078.0,4859.0,59257.0,29089.0,32036.1,10643,1724.1,563.3,213.21,2034.0,87.0,0.0,-9,531,513,-295.0,-1046.0,-46389.0,11900.0
