DATE,AF,CHSTOR,IN,QD
2018-03-28,104466.625,0.0,41.709,41.709
2018-03-29,104466.625,0.0,41.713,41.713
2018-03-30,104466.625,0.0,41.714,41.714
2018-03-31,104466.625,0.0,41.712,41.712
2018-04-01,104493.391,26.766,55.211,41.717
2018-04-02,104548.266,54.875,69.387,41.721
2018-04-03,104493.391,-54.875,14.052,41.718
2018-04-04,104493.391,0.0,41.717,41.717
2018-04-05,104521.5,28.109,55.892,41.72
2018-04-06,104521.5,0.0,41.719,41.719
2018-04-07,104576.367,54.867,69.384,41.722
2018-04-08,104576.367,0.0,41.726,41.726
2018-04-09,104603.141,26.773,54.794,41.73
2018-04-10,104631.242,28.102,55.9,41.732
2018-04-11,104658.016,26.773,55.237,41.739
2018-04-12,104712.883,54.867,69.406,41.743
2018-04-13,104712.883,0.0,41.747,41.747
2018-04-14,104740.992,28.109,55.921,41.749
2018-04-15,104767.758,26.766,62.859,49.365
2018-04-16,104795.867,28.109,83.987,69.816
2018-04-17,104658.016,-137.852,61.318,130.818
2018-04-18,104356.875,-301.141,52.378,204.203
2018-04-19,104027.633,-329.242,37.993,203.986
2018-04-20,103726.5,-301.133,51.955,203.776
2018-04-21,103452.133,-274.367,65.245,203.572
2018-04-22,103205.867,-246.266,79.242,203.401
2018-04-23,103068.016,-137.852,133.772,203.272
2018-04-24,102931.5,-136.516,133.91,202.737
2018-04-25,102712.008,-219.492,108.112,218.773
2018-04-26,102492.516,-219.492,113.852,224.513
2018-04-27,102382.766,-109.75,169.048,224.381
2018-04-28,102437.641,54.875,252.029,224.362
2018-04-29,102465.75,28.109,335.146,320.974
2018-04-30,102382.766,-82.984,383.924,425.762
2018-05-01,101975.391,-407.375,245.928,451.313
2018-05-02,101596.102,-379.289,196.291,387.516
2018-05-03,101350.766,-245.336,172.906,296.597
2018-05-04,101215.492,-135.273,205.028,273.229
2018-05-05,101215.492,0.0,273.177,273.177
2018-05-06,101405.133,189.641,436.908,341.297
2018-05-07,101487.359,82.227,573.99,532.534
2018-05-08,101378.609,-108.75,657.016,711.844
2018-05-09,101378.609,0.0,732.143,732.143
2018-05-10,101487.359,108.75,787.169,732.341
2018-05-11,101812.266,324.906,896.768,732.961
2018-05-12,101921.016,108.75,792.964,738.136
2018-05-13,101596.102,-324.914,666.174,829.985
2018-05-14,101106.75,-489.352,581.746,828.461
2018-05-15,100699.609,-407.141,546.555,751.822
2018-05-16,100482.117,-217.492,615.478,725.131
2018-05-17,100671.766,189.648,827.515,731.9
2018-05-18,100753.984,82.219,835.723,794.271
2018-05-19,100617.391,-136.594,725.55,794.416
2018-05-20,100373.375,-244.016,670.58,793.604
2018-05-21,100319.0,-54.375,765.493,792.907
2018-05-22,100671.766,352.766,1017.168,839.315
2018-05-23,100943.625,271.859,1162.048,1024.986
2018-05-24,100671.766,-271.859,1026.243,1163.305
2018-05-25,100536.492,-135.273,1094.068,1162.269
2018-05-26,100590.867,54.375,1287.941,1260.527
2018-05-27,101052.375,461.508,1553.625,1320.948
2018-05-28,100943.625,-108.75,1341.682,1396.51
2018-05-29,100345.523,-598.102,1090.811,1392.354
2018-05-30,99966.234,-379.289,1179.554,1370.779
2018-05-31,100264.625,298.391,1457.872,1307.433
2018-06-01,101459.508,1194.883,1915.356,1312.935
2018-06-02,101840.117,380.609,1495.852,1303.961
2018-06-03,102247.25,407.133,1130.624,925.361
2018-06-04,103342.383,1095.133,1192.721,640.591
2018-06-05,104822.633,1480.25,1354.091,607.797
2018-06-06,106673.703,1851.07,1544.708,611.459
2018-06-07,108479.062,1805.359,1525.646,615.444
2018-06-08,110350.148,1871.086,1562.705,619.365
2018-06-09,112123.453,1773.305,1517.734,623.693
2018-06-10,113761.875,1638.422,1454.457,628.419
2018-06-11,115070.93,1309.055,1292.036,632.054
2018-06-12,116380.5,1309.57,1081.156,420.914
2018-06-13,117615.961,1235.461,797.755,174.876
2018-06-14,119109.453,1493.492,865.691,112.722
2018-06-15,121108.133,1998.68,1121.232,113.564
2018-06-16,123233.758,2125.625,1225.506,153.836
2018-06-17,125607.578,2373.82,1489.218,292.416
2018-06-18,129692.734,4085.156,2870.77,811.169
2018-06-19,131961.875,2269.141,2340.57,1196.544
2018-06-20,132413.188,451.312,1428.216,1200.679
2018-06-21,132232.953,-180.234,1074.572,1165.44
2018-06-22,132262.266,29.312,998.408,983.63
2018-06-23,132293.031,30.766,979.273,963.762
2018-06-24,132232.953,-60.078,921.128,951.417
2018-06-25,132353.109,120.156,879.103,818.524
2018-06-26,132682.812,329.703,879.732,713.507
2018-06-27,134245.891,1563.078,1062.996,274.944
2018-06-28,136061.797,1815.906,1135.174,219.654
2018-06-29,137822.344,1760.547,1109.217,221.607
2018-06-30,139439.672,1617.328,1038.14,222.736
2018-07-01,140634.406,1194.734,825.889,223.544
2018-07-02,141586.016,951.609,703.944,224.174
2018-07-03,142600.688,1014.672,736.273,224.709
2018-07-04,143589.156,988.469,723.634,225.281
2018-07-05,144579.984,990.828,725.372,225.829
2018-07-06,145632.812,1052.828,757.213,226.411
2018-07-07,146596.5,963.688,795.707,309.848
2018-07-08,147471.5,875.0,908.161,467.015
2018-07-09,148157.5,686.0,985.34,639.482
2018-07-10,148657.5,500.0,990.199,738.116
2018-07-11,148845.0,187.5,874.602,780.071
2018-07-12,148938.0,93.0,987.159,940.271
2018-07-13,148907.5,-30.5,920.267,935.644
2018-07-14,148875.5,-32.0,786.361,802.494
2018-07-15,149032.5,157.0,736.509,657.355
2018-07-16,149157.516,125.016,698.233,635.204
2018-07-17,149250.5,92.984,682.316,635.437
2018-07-18,149282.516,32.016,651.687,635.546
2018-07-19,149313.0,30.484,650.954,635.585
2018-07-20,149313.0,0.0,635.617,635.617
2018-07-21,149250.5,-62.5,604.04,635.55
2018-07-22,149157.516,-92.984,580.227,627.106
2018-07-23,149188.0,30.484,586.954,571.585
2018-07-24,149220.016,32.016,587.775,571.634
2018-07-25,149220.016,0.0,571.654,571.654
2018-07-26,149125.5,-94.516,511.107,558.759
2018-07-27,149157.516,32.016,517.313,501.171
2018-07-28,149157.516,0.0,501.187,501.187
2018-07-29,149125.5,-32.016,467.661,483.802
2018-07-30,149095.016,-30.484,422.939,438.308
2018-07-31,149063.0,-32.016,422.147,438.288
2018-08-01,149000.5,-62.5,406.709,438.22
2018-08-02,148907.5,-93.0,391.252,438.14
2018-08-03,148845.0,-62.5,406.558,438.068
2018-08-04,148782.5,-62.5,406.484,437.994
2018-08-05,148750.484,-32.016,421.776,437.917
2018-08-06,148625.484,-125.0,374.802,437.823
2018-08-07,148439.516,-185.969,343.886,437.645
2018-08-08,148220.0,-219.516,326.72,437.393
2018-08-09,147907.484,-312.516,279.542,437.102
2018-08-10,147659.016,-248.469,311.526,436.796
2018-08-11,147377.0,-282.016,331.836,474.019
2018-08-12,147001.984,-375.016,318.266,507.337
2018-08-13,146628.5,-373.484,318.529,506.828
2018-08-14,146221.484,-407.016,306.136,511.34
2018-08-15,145664.578,-556.906,339.68,620.454
2018-08-16,144890.078,-774.5,311.581,702.058
2018-08-17,143991.547,-898.531,308.594,761.603
2018-08-18,142939.906,-1051.641,269.198,799.4
2018-08-19,141955.266,-984.641,300.751,797.175
2018-08-20,140910.578,-1044.688,268.095,794.792
2018-08-21,139867.094,-1043.484,266.186,792.276
2018-08-22,138890.141,-976.953,297.54,790.087
2018-08-23,137822.344,-1067.797,249.771,788.119
2018-08-24,136818.297,-1004.047,279.911,786.119
2018-08-25,135788.453,-1029.844,264.891,784.104
2018-08-26,134638.922,-1149.531,218.453,798.009
2018-08-27,133402.297,-1236.625,194.042,817.508
2018-08-28,132202.188,-1200.109,209.385,814.44
2018-08-29,130971.305,-1230.883,194.106,814.676
2018-08-30,129721.781,-1249.523,211.153,841.121
2018-08-31,128264.789,-1456.992,146.558,881.125
2018-09-01,126757.039,-1507.75,144.002,904.16
2018-09-02,125253.234,-1503.805,142.404,900.572
2018-09-03,123672.078,-1581.156,133.177,930.344
2018-09-04,122034.984,-1637.094,116.994,942.363
2018-09-05,120342.609,-1692.375,120.203,973.75
2018-09-06,118649.477,-1693.133,117.507,976.103
2018-09-07,116753.516,-1895.961,59.887,1015.768
2018-09-08,114984.766,-1768.75,118.408,1010.153
2018-09-09,113194.727,-1790.039,129.929,1032.408
2018-09-10,111926.547,-1268.18,402.449,1041.824
2018-09-11,109455.516,-2471.031,-171.881,1073.931
2018-09-12,107449.219,-2006.297,87.391,1098.9
2018-09-13,105456.383,-1992.836,86.025,1090.747
2018-09-14,103507.008,-1949.375,98.125,1080.935
2018-09-15,101757.898,-1749.109,98.653,980.496
2018-09-16,100047.133,-1710.766,81.048,943.56
2018-09-17,98295.0,-1752.133,53.29,936.657
2018-09-18,96630.008,-1664.992,91.661,931.095
2018-09-19,94952.0,-1678.008,78.937,924.933
2018-09-20,93283.867,-1668.133,77.553,918.57
2018-09-21,91622.5,-1661.367,73.127,910.733
2018-09-22,90028.875,-1593.625,100.816,904.269
2018-09-23,88365.508,-1663.367,59.202,897.817
2018-09-24,86632.492,-1733.016,17.369,891.098
2018-09-25,85018.812,-1613.68,49.995,863.559
2018-09-26,83513.445,-1505.367,49.701,808.657
2018-09-27,82146.07,-1367.375,27.127,716.512
2018-09-28,81537.797,-608.273,27.404,334.076
2018-09-29,81537.797,0.0,57.99,57.99
2018-09-30,81665.141,127.344,99.193,34.99
2018-10-01,81715.828,50.688,58.764,33.209
2018-10-02,81817.203,101.375,82.254,31.144
2018-10-03,81841.93,24.727,43.624,31.158
2018-10-04,81943.312,101.383,82.29,31.176
2018-10-05,82044.688,101.375,82.308,31.198
2018-10-06,82170.797,126.109,94.808,31.228
2018-10-07,82348.828,178.031,121.026,31.269
2018-10-08,82500.891,152.062,107.974,31.309
2018-10-09,82651.727,150.836,107.394,31.347
2018-10-10,82803.797,152.07,108.055,31.386
2018-10-11,82905.172,101.375,82.526,31.416
2018-10-12,83032.516,127.344,95.649,31.447
2018-10-13,83184.586,152.07,108.145,31.476
2018-10-14,83260.0,75.414,69.535,31.513
2018-10-15,83361.375,101.375,82.641,31.531
2018-10-16,83412.07,50.695,57.11,31.551
2018-10-17,83513.445,101.375,82.681,31.571
2018-10-18,83588.859,75.414,69.614,31.593
2018-10-19,83614.828,25.969,44.701,31.608
2018-10-20,83665.516,50.688,57.175,31.62
2018-10-21,83740.93,75.414,69.655,31.634
2018-10-22,83817.586,76.656,70.298,31.65
2018-10-23,83868.273,50.688,57.223,31.668
2018-10-24,83917.992,49.719,56.746,31.679
2018-10-25,83969.219,51.227,57.513,31.686
2018-10-26,83969.219,0.0,31.688,31.688
2018-10-27,83969.219,0.0,31.69,31.69
2018-10-28,84020.453,51.234,57.525,31.694
2018-10-29,84046.688,26.234,44.926,31.699
2018-10-30,84046.688,0.0,31.699,31.699
2018-10-31,84071.68,24.992,44.303,31.702
2018-11-01,84046.688,-24.992,19.101,31.701
2018-11-02,84097.922,51.234,57.535,31.704
2018-11-03,84046.688,-51.234,5.87,31.701
2018-11-04,84046.688,0.0,31.699,31.699
2018-11-05,84020.453,-26.234,18.472,31.698
2018-11-06,84020.453,0.0,31.696,31.696
2018-11-07,84020.453,0.0,31.695,31.695
2018-11-08,83995.461,-24.992,19.094,31.694
2018-11-09,83944.227,-51.234,5.858,31.689
2018-11-10,83969.219,24.992,44.285,31.685
2018-11-11,83995.461,26.242,44.921,31.69
2018-11-12,83969.219,-26.242,18.46,31.69
2018-11-13,83969.219,0.0,31.69,31.69
2018-11-14,83969.219,0.0,31.69,31.69
2018-11-15,83995.461,26.242,44.923,31.692
2018-11-16,83995.461,0.0,31.691,31.691
2018-11-17,84071.68,76.219,70.127,31.7
2018-11-18,84020.453,-51.227,5.871,31.697
2018-11-19,84020.453,0.0,31.696,31.696
2018-11-20,84020.453,0.0,31.696,31.696
2018-11-21,84020.453,0.0,31.696,31.696
2018-11-22,84020.453,0.0,31.695,31.695
2018-11-23,84020.453,0.0,31.699,31.699
2018-11-24,83995.461,-24.992,19.094,31.695
2018-11-25,83969.219,-26.242,18.462,31.693
2018-11-26,83969.219,0.0,31.687,31.687
2018-11-27,83969.219,0.0,31.689,31.689
2018-11-28,83969.219,0.0,31.69,31.69
2018-11-29,83969.219,0.0,31.689,31.689
2018-11-30,83969.219,0.0,31.689,31.689
2018-12-01,83944.227,-24.992,19.088,31.689
2018-12-02,83917.992,-26.234,18.457,31.684
2018-12-03,83917.992,0.0,31.683,31.683
2018-12-04,83893.0,-24.992,19.081,31.681
2018-12-05,83817.586,-75.414,-6.357,31.665
2018-12-06,83766.891,-50.695,6.095,31.654
2018-12-07,83740.93,-25.961,18.557,31.645
2018-12-08,83716.203,-24.727,19.173,31.639
2018-12-09,83690.242,-25.961,18.542,31.631
2018-12-10,83639.555,-50.688,6.067,31.622
2018-12-11,83639.555,0.0,31.619,31.619
2018-12-12,83614.828,-24.727,19.148,31.614
2018-12-13,83564.141,-50.688,6.048,31.603
2018-12-14,83513.445,-50.695,6.029,31.588
2018-12-15,83513.445,0.0,31.581,31.581
2018-12-16,83462.758,-50.688,6.021,31.576
2018-12-17,83462.758,0.0,31.569,31.569
2018-12-18,83412.07,-50.688,6.007,31.562
2018-12-19,83412.07,0.0,31.56,31.56
2018-12-20,83361.375,-50.695,5.99,31.549
2018-12-21,83310.688,-50.688,5.986,31.541
2018-12-22,83284.727,-25.961,18.44,31.528
2018-12-23,83235.273,-49.453,6.585,31.518
2018-12-24,83209.312,-25.961,18.419,31.508
2018-12-25,83158.625,-50.688,5.944,31.499
2018-12-26,83133.891,-24.734,19.022,31.493
2018-12-27,83107.93,-25.961,18.395,31.483
2018-12-28,83057.242,-50.688,5.921,31.476
2018-12-29,83006.555,-50.688,5.909,31.464
2018-12-30,82981.828,-24.727,18.993,31.459
2018-12-31,83006.555,24.727,43.922,31.456
2019-01-01,82981.828,-24.727,18.986,31.453
2019-01-02,82955.859,-25.969,18.351,31.443
2019-01-03,82905.172,-50.688,5.879,31.434
2019-01-04,82880.445,-24.727,18.961,31.427
2019-01-05,82854.484,-25.961,18.331,31.419
2019-01-06,82803.797,-50.688,5.854,31.409
2019-01-07,82753.109,-50.688,5.844,31.399
2019-01-08,82728.375,-24.734,18.919,31.389
2019-01-09,82702.414,-25.961,18.293,31.382
2019-01-10,82677.688,-24.727,18.909,31.375
2019-01-11,82651.727,-25.961,18.28,31.368
2019-01-12,82627.0,-24.727,18.897,31.363
2019-01-13,82602.273,-24.727,18.889,31.355
2019-01-14,82551.586,-50.688,5.791,31.346
2019-01-15,82525.625,-25.961,18.249,31.338
2019-01-16,82500.891,-24.734,18.86,31.33
2019-01-17,82450.203,-50.688,5.767,31.322
2019-01-18,82424.242,-25.961,18.226,31.315
2019-01-19,82399.516,-24.727,18.838,31.304
2019-01-20,82348.828,-50.688,5.739,31.294
2019-01-21,82348.828,0.0,31.29,31.29
2019-01-22,82322.859,-25.969,18.194,31.287
2019-01-23,82272.172,-50.688,5.722,31.277
2019-01-24,82221.484,-50.688,5.709,31.264
2019-01-25,82196.758,-24.727,18.787,31.253
2019-01-26,82146.07,-50.688,5.689,31.244
2019-01-27,82095.375,-50.695,5.677,31.236
2019-01-28,82120.109,24.734,43.704,31.233
2019-01-29,82095.375,-24.734,18.758,31.228
2019-01-30,82044.688,-50.688,5.665,31.22
2019-01-31,81994.0,-50.688,5.651,31.206
2019-02-01,81969.273,-24.727,18.731,31.197
2019-02-02,81943.312,-25.961,18.099,31.188
2019-02-03,81892.625,-50.688,5.626,31.181
2019-02-04,81892.625,0.0,31.174,31.174
2019-02-05,81867.891,-24.734,18.703,31.173
2019-02-06,81867.891,0.0,31.163,31.163
2019-02-07,81841.93,-25.961,18.073,31.162
2019-02-08,81817.203,-24.727,18.692,31.158
2019-02-09,81791.242,-25.961,18.063,31.152
2019-02-10,81791.242,0.0,31.149,31.149
2019-02-11,81740.555,-50.688,5.586,31.141
2019-02-12,81740.555,0.0,31.136,31.136
2019-02-13,81689.859,-50.695,5.57,31.129
2019-02-14,81689.859,0.0,31.122,31.122
2019-02-15,81665.141,-24.719,18.656,31.119
2019-02-16,81639.172,-25.969,18.019,31.112
2019-02-17,81614.445,-24.727,18.644,31.11
2019-02-18,81614.445,0.0,31.104,31.104
2019-02-19,81588.484,-25.961,18.012,31.101
2019-02-20,81563.758,-24.727,18.629,31.095
2019-02-21,81563.758,0.0,31.091,31.091
2019-02-22,81588.484,24.727,43.558,31.092
2019-02-23,81537.797,-50.688,5.534,31.089
2019-02-24,81537.797,0.0,31.081,31.081
2019-02-25,81436.414,-101.383,-20.044,31.069
2019-02-26,81436.414,0.0,31.061,31.061
2019-02-27,81436.414,0.0,31.059,31.059
2019-02-28,81436.414,0.0,31.059,31.059
2019-03-01,81436.414,0.0,31.059,31.059
2019-03-02,81411.688,-24.727,18.588,31.054
2019-03-03,81411.688,0.0,31.053,31.053
2019-03-04,81385.727,-25.961,17.961,31.049
2019-03-05,81385.727,0.0,31.046,31.046
2019-03-06,81385.727,0.0,31.046,31.046
2019-03-07,81385.727,0.0,31.046,31.046
2019-03-08,81385.727,0.0,31.046,31.046
2019-03-09,81361.0,-24.727,18.577,31.043
2019-03-10,81336.547,-24.453,18.71,31.039
2019-03-11,81336.547,0.0,31.037,31.037
2019-03-12,81310.875,-25.672,18.093,31.036
2019-03-13,81286.422,-24.453,18.705,31.033
2019-03-14,81260.742,-25.68,18.083,31.029
2019-03-15,81236.289,-24.453,18.698,31.026
2019-03-16,81210.609,-25.68,18.076,31.023
2019-03-17,81186.156,-24.453,18.691,31.019
2019-03-18,81186.156,0.0,31.018,31.018
2019-03-19,81160.484,-25.672,18.072,31.015
2019-03-20,81136.031,-24.453,18.683,31.012
2019-03-21,81136.031,0.0,31.011,31.011
2019-03-22,81110.359,-25.672,18.066,31.009
2019-03-23,81085.906,-24.453,18.678,31.006
2019-03-24,81060.227,-25.68,18.058,31.004
2019-03-25,81035.773,-24.453,18.672,31.001
2019-03-26,81010.094,-25.68,18.051,30.998
2019-03-27,80959.969,-50.125,5.721,30.993
2019-03-28,80935.516,-24.453,18.66,30.988
2019-03-29,81085.906,150.391,106.821,30.999
2019-03-30,81085.906,0.0,31.005,31.005
2019-03-31,81035.773,-50.133,5.726,31.001
2019-04-01,81035.773,0.0,30.999,30.999
2019-04-02,81010.094,-25.68,18.048,30.995
2019-04-03,81010.094,0.0,30.997,30.997
2019-04-04,80985.641,-24.453,18.666,30.994
2019-04-05,80985.641,0.0,30.992,30.992
2019-04-06,80959.969,-25.672,18.049,30.992
2019-04-07,80935.516,-24.453,18.66,30.988
2019-04-08,80935.516,0.0,30.986,30.986
2019-04-09,80935.516,0.0,30.985,30.985
2019-04-10,81110.359,174.844,119.152,31.002
2019-04-11,81138.633,28.27,118.4,31.49
2019-04-12,81166.906,28.28,117.64,31.98
2019-04-13,81195.18,28.27,116.89,32.47
2019-04-14,81223.461,28.28,116.14,32.96
2019-04-15,81251.727,28.27,115.39,33.44
2019-04-16,81280.0,28.27,114.63,33.93
2019-04-17,81308.281,28.28,113.88,34.42
2019-04-18,81336.547,28.27,113.13,34.912
2019-04-19,81411.688,75.141,72.808,34.925
2019-04-20,81563.758,152.07,111.621,34.953
2019-04-21,81918.586,354.828,213.916,35.023
2019-04-22,82146.07,227.484,149.803,35.113
2019-04-23,82348.828,202.758,137.392,35.168
2019-04-24,82525.625,176.797,124.361,35.226
2019-04-25,82854.484,328.859,201.1,35.3
2019-04-26,83386.109,531.625,303.445,35.418
2019-04-27,83842.312,456.203,265.572,35.569
2019-04-28,84174.141,331.828,221.82,35.66
2019-04-29,84456.531,282.391,178.073,35.701
2019-04-30,84788.898,332.367,203.309,35.74
2019-05-01,85045.047,256.148,175.413,46.271
2019-05-02,85147.508,102.461,133.757,82.099
2019-05-03,85197.492,49.984,108.78,83.579
2019-05-04,85274.961,77.469,122.658,83.601
2019-05-05,85326.188,51.227,109.448,83.622
2019-05-06,85453.641,127.453,147.909,83.651
2019-05-07,85787.258,333.617,251.917,83.718
2019-05-08,86068.398,281.141,225.57,83.828
2019-05-09,86349.539,281.141,225.668,83.926
2019-05-10,86528.992,179.453,174.478,84.004
2019-05-11,86684.25,155.258,162.38,84.104
2019-05-12,86866.0,181.75,175.849,84.217
2019-05-13,87226.992,360.992,266.388,84.387
2019-05-14,87873.242,646.25,410.549,84.732
2019-05-15,88778.25,905.008,541.492,85.217
2019-05-16,89924.328,1146.078,663.688,85.873
2019-05-17,91282.102,1357.773,771.264,86.719
2019-05-18,92386.07,1103.969,643.993,87.409
2019-05-19,93309.633,923.562,553.377,87.747
2019-05-20,93996.18,686.547,434.143,88.009
2019-05-21,94605.992,609.812,395.654,88.207
2019-05-22,95112.0,506.008,343.501,88.389
2019-05-23,95644.016,532.016,356.767,88.542
2019-05-24,95991.328,347.312,263.786,88.683
2019-05-25,96390.664,399.336,290.135,88.803
2019-05-26,96790.0,399.336,290.258,88.926
2019-05-27,97542.375,752.375,468.501,89.178
2019-05-28,98375.125,832.75,509.532,89.687
2019-05-29,99021.352,646.227,415.949,90.143
2019-05-30,99586.148,564.797,375.269,90.517
2019-05-31,100238.102,651.953,419.496,90.802
2019-06-01,101024.523,786.422,487.508,91.02
2019-06-02,102084.133,1059.609,625.528,91.308
2019-06-03,103671.625,1587.492,892.077,91.716
2019-06-04,105650.938,1979.312,1090.188,92.284
2019-06-05,107947.188,2296.25,1251.126,93.432
2019-06-06,110684.539,2737.352,1474.599,94.517
2019-06-07,115098.719,4414.18,2400.181,174.698
2019-06-08,119891.203,4792.484,3172.169,755.957
2019-06-09,120672.297,781.094,1908.21,1514.408
2019-06-10,120499.664,-172.633,1214.532,1301.568
2019-06-11,120962.383,462.719,1205.399,972.112
2019-06-12,121224.164,261.781,1106.171,974.19
2019-06-13,121600.562,376.398,1495.653,1305.886
2019-06-14,120469.953,-1130.609,1705.531,2275.546
2019-06-15,119109.453,-1360.5,1753.11,2439.029
2019-06-16,117816.5,-1292.953,1812.997,2464.861
2019-06-17,116323.0,-1493.5,1814.163,2567.136
2019-06-18,114160.703,-2162.297,1701.728,2791.886
2019-06-19,111841.18,-2319.523,1606.64,2776.067
2019-06-20,109540.07,-2301.109,1601.684,2761.827
2019-06-21,107947.188,-1592.883,1363.139,2166.218
2019-06-22,106453.477,-1493.711,710.688,1463.767
2019-06-23,106065.719,-387.758,719.802,915.296
2019-06-24,106010.328,-55.391,604.286,632.212
2019-06-25,106010.328,0.0,603.576,603.576
2019-06-26,106176.508,166.18,687.563,603.781
2019-06-27,106784.492,607.984,836.688,530.162
2019-06-28,107670.797,886.305,1053.193,606.348
2019-06-29,108674.078,1003.281,1111.288,605.467
2019-06-30,111136.18,2462.102,1298.673,57.362
2019-07-01,114017.57,2881.391,1500.724,48.022
2019-07-02,116696.023,2678.453,1398.971,48.583
2019-07-03,119109.453,2413.43,1265.953,49.181
