site_name,datetime,release,release_pre,storage,storage_pre,inflow,release_roll7,inflow_roll7,storage_roll7,storage_x_inflow
Davis,2009-08-03,6.402916666666666,5.545833333333333,1638.5,1645.8,-0.8970833333332884,6.618988095238096,5.44613095238094,1648.6714285714286,-1476.419749999926
Davis,2009-08-04,6.05,6.402916666666666,1633.9,1638.5,1.4500000000000908,6.446130952380952,5.4445833333333455,1647.6714285714286,2375.8250000001485
Davis,2009-08-05,5.6970833333333335,6.05,1631.8,1633.9,3.597083333333197,6.258869047619047,3.4789285714285647,1646.857142857143,5877.274458333111
Davis,2009-08-06,5.545833333333333,5.6970833333333335,1626.6,1631.8,0.3458333333332879,6.093214285714286,1.6064285714285582,1644.242857142857,564.3308333332592
Davis,2009-08-07,5.7475,5.545833333333333,1629.3,1626.6,8.447500000000044,5.963571428571429,2.2770238095237767,1639.8857142857144,13740.70350000007
Davis,2009-08-08,5.848333333333333,5.7475,1642.5,1629.3,19.048333333333378,5.862738095238096,5.019642857142837,1636.3,31035.44950000007
Davis,2009-08-09,6.554166666666666,5.848333333333333,1655.5,1642.5,19.554166666666667,5.8339285714285705,7.363690476190469,1635.4857142857145,32117.71875
Davis,2009-08-10,6.80625,6.554166666666666,1664.4,1655.5,15.706250000000091,5.97797619047619,9.73559523809524,1636.8714285714286,26001.69687500015
Davis,2009-08-11,7.10875,6.80625,1653.6,1664.4,-3.691250000000182,6.035595238095238,9.001130952380914,1640.571428571429,-6143.716500000303
Davis,2009-08-12,7.310416666666667,7.10875,1643.9,1653.6,-2.3895833333331513,6.186845238095238,8.145892857142863,1643.3857142857144,-3951.414999999699
Davis,2009-08-13,5.495416666666666,7.310416666666667,1641.2,1643.9,2.795416666666621,6.417321428571428,8.495833333333339,1645.1142857142856,4595.385458333259
Davis,2009-08-14,6.05,5.495416666666666,1635.8,1641.2,0.6499999999999089,6.410119047619047,7.381904761904749,1647.2,1066.7799999998504
Davis,2009-08-15,5.797916666666667,6.05,1639.8,1635.8,9.797916666666666,6.453333333333333,6.060416666666646,1648.1285714285714,16027.432083333331
Davis,2009-08-16,6.100416666666667,5.797916666666667,1643.6,1639.8,9.900416666666622,6.446130952380952,4.681309523809497,1647.742857142857,16234.703249999926
Davis,2009-08-17,6.755833333333333,6.100416666666667,1643.9,1643.6,7.055833333333515,6.381309523809524,3.445535714285701,1646.042857142857,11596.967666666966
Davis,2009-08-18,6.9070833333333335,6.755833333333333,1644.9,1643.9,7.9070833333333335,6.374107142857143,5.1024404761904885,1643.1142857142856,12998.454291666667
Davis,2009-08-19,7.058333333333334,6.9070833333333335,1644.7,1644.9,6.858333333333288,6.345297619047619,6.4235714285714085,1641.8714285714286,11281.272499999926
Davis,2009-08-20,7.058333333333334,7.058333333333334,1644.4,1644.7,6.758333333333379,6.309285714285714,6.989702380952374,1641.9857142857145,11115.430833333408
Davis,2009-08-21,5.89875,7.058333333333334,1643.1,1644.4,4.598749999999818,6.532559523809524,7.5538095238095035,1642.442857142857,7562.184499999701
Davis,2009-08-22,5.495416666666666,5.89875,1646.0,1643.1,8.395416666666758,6.51095238095238,7.353452380952374,1643.4857142857145,13794.50912500015
Davis,2009-08-23,5.495416666666666,5.495416666666666,1643.3,1646.0,2.795416666666621,6.467738095238095,6.338452380952375,1644.3714285714286,4601.255833333258
Davis,2009-08-24,5.495416666666666,5.495416666666666,1652.8,1643.3,14.995416666666667,6.381309523809524,7.472678571428539,1644.3285714285714,24641.968208333332
Davis,2009-08-25,6.554166666666666,5.495416666666666,1654.9,1652.8,8.654166666666804,6.20125,7.579404761904749,1645.6,14303.606666666892
Davis,2009-08-26,6.604583333333333,6.554166666666666,1657.1,1654.9,8.804583333333152,6.150833333333333,7.857440476190443,1647.0285714285717,14570.704958333034
Davis,2009-08-27,6.302083333333333,6.604583333333333,1662.8,1657.1,12.002083333333378,6.086011904761905,8.606547619047587,1648.8,19888.652291666738
Davis,2009-08-28,6.20125,6.302083333333333,1665.2,1662.8,8.60125000000009,5.97797619047619,9.17833333333334,1651.428571428571,14302.15850000015
Davis,2009-08-29,6.755833333333333,6.20125,1663.6,1665.2,5.155833333333197,6.021190476190476,8.71553571428569,1654.5857142857144,8585.49366666644
Davis,2009-08-30,5.797916666666667,6.755833333333333,1663.0,1663.6,5.197916666666758,6.20125,9.058749999999995,1657.1,8647.254166666817
Davis,2009-08-31,5.6970833333333335,5.797916666666667,1668.7,1663.0,11.397083333333379,6.244464285714286,8.544702380952382,1659.9142857142858,18953.34958333341
Davis,2009-09-01,6.150833333333333,5.6970833333333335,1665.7,1668.7,3.150833333333333,6.273273809523809,7.7585119047618845,1662.1857142857143,5257.795583333333
Davis,2009-09-02,5.7475,6.150833333333333,1661.7,1665.7,1.7474999999999996,6.215654761904762,6.7503571428571485,1663.7285714285713,2910.8107499999996
Davis,2009-09-03,5.7475,5.7475,1661.4,1661.7,5.447500000000045,6.093214285714286,5.813988095238102,1664.3857142857144,9052.110750000074
Davis,2009-09-04,6.05,5.7475,1663.3,1661.4,7.949999999999863,6.013988095238095,5.720952380952355,1664.1857142857143,13208.129999999774
Davis,2009-09-05,6.302083333333333,6.05,1651.2,1663.3,-5.797916666666576,5.992380952380953,4.156130952380959,1663.9142857142858,-9643.674791666515
Davis,2009-09-06,6.20125,6.302083333333333,1643.3,1651.2,-1.698750000000091,5.927559523809523,3.170892857142838,1662.142857142857,-2804.97600000015
Davis,2009-09-07,6.302083333333333,6.20125,1638.2,1643.3,1.202083333333424,5.985178571428571,1.7144642857142725,1659.3285714285714,1975.3835416668155
Davis,2009-09-08,6.05,6.302083333333333,1636.6,1638.2,4.449999999999863,6.071607142857143,1.9000595238094908,1654.9714285714288,7289.989999999776
Davis,2009-09-09,5.7475,6.05,1635.3,1636.6,4.447500000000045,6.057202380952381,2.285773809523783,1650.8142857142857,7278.778500000073
Davis,2009-09-10,4.829916666666667,5.7475,1639.6,1635.3,9.12991666666662,6.057202380952381,2.811833333333294,1647.042857142857,14930.152724999924
Davis,2009-09-11,6.100416666666667,4.829916666666667,1637.7,1639.6,4.200416666666803,5.926119047619047,2.2761785714285705,1643.928571428571,6887.00316666689
Davis,2009-09-12,6.705416666666666,6.100416666666667,1626.6,1637.7,-4.39458333333347,5.933321428571428,2.476654761904729,1640.2714285714287,-7197.009125000224
Davis,2009-09-13,6.20125,6.705416666666666,1615.1,1626.6,-5.29875,5.9909404761904765,1.9623690476190272,1636.757142857143,-8618.94675
Davis,2009-09-14,5.949166666666667,6.20125,1609.0,1615.1,-0.15083333333324234,5.9909404761904765,1.7690952380952178,1632.7285714285713,-243.61091666651967
Davis,2009-09-15,5.949166666666667,5.949166666666667,1602.3,1609.0,-0.7508333333333788,5.9405238095238095,1.0261190476190405,1628.557142857143,-1208.0908333334064
Davis,2009-09-16,5.949166666666667,5.949166666666667,1594.5,1602.3,-1.8508333333332878,5.926119047619047,0.1263571428571359,1623.657142857143,-2965.590249999927
Davis,2009-09-17,5.999583333333333,5.949166666666667,1587.3,1594.5,-1.2004166666667127,5.954928571428571,-1.3494047619047689,1617.8285714285714,-1914.0643750000734
Davis,2009-09-18,5.999583333333333,5.999583333333333,1583.4,1587.3,2.0995833333334692,6.122023809523809,-1.6495238095238167,1610.357142857143,3332.668625000216
Davis,2009-09-19,6.100416666666667,5.999583333333333,1572.2,1583.4,-5.099583333333379,6.107619047619047,-1.7502380952380892,1602.6,-8074.680250000072
Davis,2009-09-20,6.150833333333333,6.100416666666667,1566.6,1572.2,0.5508333333331965,6.021190476190476,-0.9145833333333468,1594.8285714285714,866.0201666664516
Davis,2009-09-21,6.9070833333333335,6.150833333333333,1552.6,1566.6,-7.0929166666666665,6.013988095238095,-1.9063095238095502,1587.9,-11111.76325
Davis,2009-09-22,6.9070833333333335,6.9070833333333335,1538.2,1552.6,-7.49291666666653,6.150833333333333,-2.8694642857142862,1579.8428571428572,-11633.502416666453
Davis,2009-09-23,6.705416666666666,6.9070833333333335,1527.4,1538.2,-4.094583333333288,6.287678571428571,-3.190000000000001,1570.6857142857143,-6298.288083333264
Davis,2009-09-24,6.453333333333333,6.705416666666666,1523.8,1527.4,2.8533333333331967,6.395714285714286,-2.610892857142871,1561.1,4358.181333333125
Davis,2009-09-25,6.453333333333333,6.453333333333333,1524.3,1523.8,6.953333333333333,6.460535714285714,-1.917500000000033,1552.0285714285717,10595.489333333333
Davis,2009-09-26,6.05,6.453333333333333,1525.8,1524.3,7.55,6.525357142857143,-0.11041666666669325,1543.5857142857144,11508.465
Davis,2009-09-27,6.402916666666666,6.05,1519.6,1525.8,0.20291666666662067,6.518154761904762,-0.1601190476190611,1536.957142857143,309.6102499999298
Davis,2009-09-28,6.50375,6.402916666666666,1511.2,1519.6,-1.8962499999998634,6.554166666666666,0.5822619047619108,1530.242857142857,-2881.5414999997924
Davis,2009-09-29,6.453333333333333,6.50375,1503.4,1511.2,-1.3466666666666214,6.496547619047619,1.460297619047612,1524.3285714285714,-2035.0826666665982
Davis,2009-09-30,5.445,6.453333333333333,1501.3,1503.4,3.344999999999864,6.43172619047619,2.523095238095205,1519.357142857143,5028.872999999796
Davis,2009-10-01,4.68875,5.445,1495.8,1501.3,-0.8112500000000002,6.251666666666667,1.99958333333332,1515.6285714285714,-1217.9296250000004
Davis,2009-10-02,5.092083333333333,4.68875,1490.6,1495.8,-0.1079166666667124,5.999583333333333,0.9908333333333134,1511.6285714285714,-161.4217500000684
Davis,2009-10-03,5.041666666666666,5.092083333333333,1482.4,1490.6,-3.158333333333152,5.805119047619047,-0.5389285714285654,1506.8142857142857,-4707.811666666396
Davis,2009-10-04,5.041666666666666,5.041666666666666,1472.3,1482.4,-5.05833333333347,5.661071428571429,-1.2905357142857212,1500.6142857142856,-7498.473333333537
Davis,2009-10-05,5.445,5.041666666666666,1463.3,1472.3,-3.5549999999999997,5.466607142857143,-1.5275000000000265,1493.857142857143,-5234.026499999999
Davis,2009-10-06,5.243333333333333,5.445,1458.5,1463.3,0.44333333333337865,5.315357142857143,-1.2717857142857407,1487.0142857142855,648.729666666733
Davis,2009-10-07,4.492125,5.243333333333333,1457.7,1458.5,3.692125000000045,5.1425,-1.2221964285714293,1480.6,5384.964312500066
Davis,2009-10-08,4.38625,4.492125,1458.0,1457.7,4.686249999999955,5.006375,-0.4368392857142927,1474.3714285714286,6831.146624999935
Davis,2009-10-09,4.093833333333333,4.38625,1458.5,1458.0,4.593833333333333,4.9631607142857135,0.23483928571428528,1468.9714285714288,6697.809
Davis,2009-10-10,5.29375,4.093833333333333,1451.8,1458.5,-1.4062500000000453,4.8205535714285705,0.48513690476187193,1464.3857142857144,-2051.015625000066
Davis,2009-10-11,5.1425,5.29375,1441.8,1451.8,-4.8575,4.856565476190476,0.5138273809523677,1460.0142857142855,-7052.1185
Davis,2009-10-12,4.38625,5.1425,1440.8,1441.8,3.3862500000000004,4.8709702380952375,1.5054345238095106,1455.657142857143,4882.29525
Davis,2009-10-13,4.834958333333333,4.38625,1439.5,1440.8,3.5349583333333783,4.719720238095237,1.9470952380952247,1452.442857142857,5093.167966666731
Davis,2009-10-14,4.2955,4.834958333333333,1443.9,1439.5,8.695500000000091,4.661380952380952,2.661863095238089,1449.7285714285713,12517.172250000132
Davis,2009-10-15,4.033333333333333,4.2955,1451.0,1443.9,11.133333333333242,4.633291666666667,3.582874999999987,1447.757142857143,16075.41999999987
Davis,2009-10-16,4.784541666666667,4.033333333333333,1457.2,1451.0,10.984541666666711,4.582875,4.495833333333326,1446.757142857143,15938.569958333399
Davis,2009-10-17,5.092083333333333,4.784541666666667,1458.5,1457.2,6.392083333333288,4.68154761904762,5.609880952380946,1446.571428571429,9314.543833333268
Davis,2009-10-18,5.092083333333333,5.092083333333333,1454.9,1458.5,1.492083333333424,4.652738095238096,6.516964285714292,1447.5285714285717,2176.203541666799
Davis,2009-10-19,4.789583333333333,5.092083333333333,1456.7,1454.9,6.589583333333287,4.645535714285714,6.974583333333333,1449.4,9587.184791666601
Davis,2009-10-20,4.789583333333333,4.789583333333333,1460.8,1456.7,8.889583333333242,4.703154761904762,7.739529761904742,1451.6714285714286,12949.456041666534
Davis,2009-10-21,4.572791666666666,4.789583333333333,1462.1,1460.8,5.872791666666621,4.696672619047619,7.336285714285674,1454.7142857142858,8578.9740666666
Davis,2009-10-22,4.769416666666666,4.572791666666666,1465.1,1462.1,7.769416666666666,4.736285714285714,6.8557261904761635,1457.3142857142857,11359.664108333332
Davis,2009-10-23,4.789583333333333,4.769416666666666,1466.4,1465.1,6.089583333333515,4.841440476190476,6.156446428571422,1459.3285714285714,8921.848541666932
Davis,2009-10-24,4.648416666666667,4.789583333333333,1469.5,1466.4,7.748416666666576,4.842160714285714,6.3502083333333195,1460.642857142857,11362.278199999868
Davis,2009-10-25,4.834958333333333,4.648416666666667,1471.8,1469.5,7.134958333333287,4.7787797619047625,7.1563333333333,1462.2142857142858,10484.821270833265
Davis,2009-10-26,6.80625,4.834958333333333,1464.9,1471.8,-0.09374999999986322,4.742047619047619,6.201571428571421,1464.6285714285714,-137.98124999979868
Davis,2009-10-27,6.755833333333333,6.80625,1464.6,1464.9,6.4558333333331515,5.030142857142857,5.853892857142837,1465.8,9457.150249999735
Davis,2009-10-28,6.755833333333333,6.755833333333333,1461.0,1464.6,3.1558333333334243,5.311035714285714,5.465755952380952,1466.3428571428572,4622.033500000133
Davis,2009-10-29,6.251666666666667,6.755833333333333,1463.3,1461.0,8.551666666666621,5.622898809523809,5.577505952380946,1466.1857142857143,12493.984999999933
Davis,2009-10-30,6.05,6.251666666666667,1472.1,1463.3,14.849999999999955,5.834648809523809,6.828994047619008,1465.928571428571,21730.004999999936
Davis,2009-10-31,5.949166666666667,6.05,1468.7,1472.1,2.549166666666803,6.014708333333333,6.086244047619041,1466.742857142857,3752.6282500002008
Davis,2009-11-01,5.545833333333333,5.949166666666667,1463.3,1468.7,0.14583333333324244,6.200529761904762,5.087797619047605,1466.6285714285714,214.18541666653317
Davis,2009-11-02,5.7475,5.545833333333333,1463.1,1463.3,5.547499999999954,6.302083333333333,5.893690476190437,1465.4142857142858,8117.656749999933
Davis,2009-11-03,5.7475,5.7475,1460.5,1463.1,3.1475000000000906,6.150833333333333,5.421071428571429,1465.157142857143,4605.107250000132
Davis,2009-11-04,5.7475,5.7475,1455.6,1460.5,0.8474999999999087,6.006785714285714,5.091309523809498,1464.571428571429,1237.7737499998666
Davis,2009-11-05,5.001333333333333,5.7475,1460.0,1455.6,9.401333333333424,5.862738095238096,5.2126904761904695,1463.8,13684.58080000013
Davis,2009-11-06,4.981166666666667,5.001333333333333,1465.7,1460.0,10.681166666666712,5.684119047619047,4.617142857142864,1463.3285714285714,15594.5033333334
Davis,2009-11-07,5.243333333333333,4.981166666666667,1465.7,1465.7,5.243333333333333,5.531428571428571,5.002023809523797,1462.4142857142858,7685.153666666667
Davis,2009-11-08,5.243333333333333,5.243333333333333,1469.8,1465.7,9.343333333333241,5.430595238095237,6.315952380952368,1461.9857142857145,13694.523666666531
Davis,2009-11-09,5.344166666666666,5.243333333333333,1474.4,1469.8,9.944166666666803,5.387380952380952,6.944047619047631,1462.9142857142858,14615.936166666866
Davis,2009-11-10,5.1425,5.344166666666666,1472.6,1474.4,3.342499999999818,5.329761904761904,6.971904761904736,1464.5285714285717,4928.181999999732
Davis,2009-11-11,4.845041666666667,5.1425,1466.2,1472.6,-1.5549583333331967,5.243333333333333,6.628696428571435,1466.257142857143,-2289.831641666465
Davis,2009-11-12,4.542541666666667,4.845041666666667,1465.4,1466.2,3.742541666666712,5.114410714285714,5.820297619047618,1467.7714285714287,5487.314591666734
Davis,2009-11-13,4.542541666666667,4.542541666666667,1464.1,1465.4,3.242541666666485,5.048869047619047,4.757636904761872,1468.542857142857,4751.6205583330675
Davis,2009-11-14,4.542541666666667,4.542541666666667,1465.7,1464.1,6.142541666666803,4.986208333333333,4.8860952380952245,1468.3142857142857,8993.295254166866
Davis,2009-11-15,4.5375,4.542541666666667,1468.0,1465.7,6.837499999999954,4.886095238095238,4.528119047619041,1468.3142857142857,10021.723749999934
Davis,2009-11-16,4.784541666666667,4.5375,1469.0,1468.0,5.784541666666667,4.785261904761904,3.9338869047618785,1468.057142857143,8491.707166666667
Davis,2009-11-17,4.784541666666667,4.784541666666667,1470.3,1469.0,6.084541666666621,4.705315476190476,4.325607142857136,1467.2857142857144,8938.191708333266
Davis,2009-11-18,4.784541666666667,4.784541666666667,1474.4,1470.3,8.884541666666802,4.654178571428571,5.816964285714279,1466.957142857143,13062.941612500199
Davis,2009-11-19,4.789583333333333,4.784541666666667,1477.7,1474.4,8.089583333333287,4.645535714285714,6.437970238095218,1468.1285714285714,11927.2816666666
Davis,2009-11-20,4.789583333333333,4.789583333333333,1476.7,1477.7,3.789583333333333,4.680827380952381,6.5161190476190525,1469.8857142857144,5599.8672916666665
Davis,2009-11-21,5.1425,4.789583333333333,1473.9,1476.7,2.3425000000000455,4.716119047619047,5.973255952380946,1471.6857142857143,3459.1697500000673
Davis,2009-11-22,4.940833333333333,5.1425,1473.9,1473.9,4.940833333333333,4.80182738095238,5.702303571428571,1472.857142857143,7282.29425
Davis,2009-11-23,4.829916666666667,4.940833333333333,1477.0,1473.9,7.929916666666576,4.859446428571429,6.008785714285701,1473.7,11687.904174999867
Davis,2009-11-24,5.1425,4.829916666666667,1483.1,1477.0,11.24249999999991,4.8659285714285705,6.745636904761885,1474.8428571428572,16605.172499999866
Davis,2009-11-25,5.243333333333333,5.1425,1489.3,1483.1,11.443333333333378,4.917065476190476,7.111178571428538,1476.6714285714286,16971.607666666732
Davis,2009-11-26,5.1425,5.243333333333333,1489.1,1489.3,4.942499999999955,4.982607142857143,6.661595238095204,1478.8,7360.8652499999325
Davis,2009-11-27,4.542541666666667,5.1425,1489.3,1489.1,4.742541666666712,5.03302380952381,6.797732142857116,1480.428571428571,7062.1187958334
Davis,2009-11-28,6.20125,4.542541666666667,1488.0,1489.3,4.901250000000045,4.997732142857143,7.16326785714283,1482.2285714285713,7299.4316250000675
Davis,2009-11-29,4.5375,6.20125,1490.1,1488.0,6.637499999999909,5.148982142857143,7.40564880952377,1484.242857142857,9876.599999999864
Davis,2009-11-30,3.433375,4.5375,1501.6,1490.1,14.933375,5.091363095238095,8.40614285714283,1486.557142857143,22252.2220875
Davis,2009-12-01,4.033333333333333,3.433375,1511.2,1501.6,13.63333333333347,4.891857142857143,8.747690476190483,1490.071428571429,20471.813333333535
Davis,2009-12-02,4.093833333333333,4.033333333333333,1520.1,1511.2,12.993833333333196,4.733404761904763,8.969190476190457,1494.0857142857144,19636.280933333128
Davis,2009-12-03,5.545833333333333,4.093833333333333,1519.3,1520.1,4.745833333333379,4.569190476190476,8.941095238095231,1498.4857142857145,7214.141250000069
Davis,2009-12-04,5.7475,5.545833333333333,1509.1,1519.3,-4.452500000000046,4.626809523809524,7.627517857142839,1502.8,-6764.683250000069
Davis,2009-12-05,5.495416666666666,5.7475,1505.2,1509.1,1.5954166666668028,4.798946428571429,7.155255952380946,1505.6285714285714,2407.643291666872
Davis,2009-12-06,5.545833333333333,5.495416666666666,1500.5,1505.2,0.8458333333332879,4.698113095238096,6.327875,1508.0857142857144,1273.148333333265
Davis,2009-12-07,2.9544166666666665,5.545833333333333,1519.6,1500.5,22.054416666666576,4.842160714285714,7.345166666666654,1509.571428571429,33092.652208333195
Davis,2009-12-08,3.9325,2.9544166666666665,1539.2,1519.6,23.532500000000137,4.773738095238096,8.75933333333332,1512.142857142857,35759.987000000205
Davis,2009-12-09,4.038375,3.9325,1541.8,1539.2,6.638374999999909,4.759333333333333,7.8514107142857075,1516.142857142857,10217.786799999862
Davis,2009-12-10,4.4820416666666665,4.038375,1542.9,1541.8,5.582041666666803,4.751410714285714,7.970869047619054,1519.242857142857,8606.391841666877
Davis,2009-12-11,3.72075,4.4820416666666665,1548.9,1542.9,9.720749999999999,4.599440476190476,9.99561904761906,1522.6142857142856,14998.145175
Davis,2009-12-12,4.945875,3.72075,1542.1,1548.9,-1.8541250000001819,4.309904761904762,9.502827380952349,1528.3,-2871.854212500282
Davis,2009-12-13,4.940833333333333,4.945875,1537.4,1542.1,0.24083333333351487,4.231398809523809,9.416398809523809,1533.571428571429,371.38908333361326
Davis,2009-12-14,5.1425,4.940833333333333,1536.1,1537.4,3.842499999999818,4.144970238095238,6.814696428571415,1538.8428571428572,5907.459499999721
Davis,2009-12-15,4.330791666666666,5.1425,1536.9,1536.1,5.130791666666848,4.457553571428571,4.185880952380946,1541.2,7881.409079166945
Davis,2009-12-16,4.335833333333333,4.330791666666666,1537.6,1536.9,5.0358333333331515,4.51445238095238,3.9569464285714084,1540.8714285714286,7739.572249999721
Davis,2009-12-17,4.033333333333333,4.335833333333333,1545.5,1537.6,11.933333333333424,4.556946428571429,4.864273809523783,1540.2714285714287,18348.69333333347
Davis,2009-12-18,4.028291666666666,4.033333333333333,1552.1,1545.5,10.628291666666575,4.492845238095238,4.99392261904758,1540.642857142857,16426.02477083319
Davis,2009-12-19,3.927458333333333,4.028291666666666,1551.6,1552.1,3.427458333333333,4.5367797619047625,5.74843452380951,1541.1,5319.758079166666
Davis,2009-12-20,3.9375416666666663,3.927458333333333,1550.0,1551.6,2.3375416666667572,4.391291666666667,6.04796428571426,1542.457142857143,3626.92965000014
Davis,2009-12-21,3.927458333333333,3.9375416666666663,1548.9,1550.0,2.827458333333424,4.247964285714286,5.902958333333347,1544.257142857143,4382.560416666807
Davis,2009-12-22,3.912333333333333,3.927458333333333,1561.0,1548.9,16.012333333333242,4.074386904761905,7.457464285714259,1546.0857142857144,24801.50309999986
Davis,2009-12-23,4.330791666666666,3.912333333333333,1562.4,1561.0,5.730791666666757,4.014607142857143,7.556744047619061,1549.5285714285717,8945.765791666809
Davis,2009-12-24,4.345916666666667,4.330791666666666,1567.4,1562.4,9.345916666666668,4.013886904761905,7.187113095238096,1553.071428571429,14602.060200000002
Davis,2009-12-25,4.14425,4.345916666666667,1568.5,1567.4,5.2442499999999095,4.058541666666667,6.417964285714286,1556.2,8219.837449999859
Davis,2009-12-26,4.149291666666667,4.14425,1574.6,1568.5,10.249291666666576,4.075107142857143,7.392511904761891,1558.542857142857,16076.013979166524
Davis,2009-12-27,4.2400416666666665,4.149291666666667,1575.1,1574.6,4.7400416666666665,4.106797619047619,7.735726190476163,1561.8285714285714,7463.669608333333
Davis,2009-12-28,4.139208333333333,4.2400416666666665,1584.9,1575.1,13.939208333333514,4.150011904761905,9.323119047619034,1565.4142857142858,21955.64704583362
Davis,2009-12-29,4.14425,4.139208333333333,1587.1,1584.9,6.3442499999998185,4.180261904761904,7.941964285714259,1570.557142857143,10055.001824999714
Davis,2009-12-30,4.14425,4.14425,1587.9,1587.1,4.944250000000182,4.213392857142857,7.829601190476176,1574.2857142857144,7847.019175000289
Davis,2009-12-31,4.477,4.14425,1582.3,1587.9,-1.1230000000001361,4.186744047619047,6.334041666666634,1577.928571428571,-1783.2117000002163
Davis,2010-01-01,4.441708333333334,4.477,1587.6,1582.3,9.741708333333289,4.205470238095238,6.976535714285688,1580.057142857143,15414.305095833262
Davis,2010-01-02,4.5375,4.441708333333334,1594.3,1587.6,11.237500000000045,4.247964285714286,7.117708333333327,1582.7857142857144,17840.65500000007
Davis,2010-01-03,4.5375,4.5375,1600.9,1594.3,11.137500000000136,4.303422619047619,8.031630952380967,1585.6,17756.516250000215
Davis,2010-01-04,4.234999999999999,4.5375,1608.2,1600.9,11.534999999999954,4.345916666666667,7.6881726190476,1589.2857142857144,18466.381499999927
Davis,2010-01-05,4.224916666666666,4.234999999999999,1617.2,1608.2,13.224916666666665,4.35960119047619,8.671125000000007,1592.6142857142856,21268.310983333333
Davis,2010-01-06,4.2400416666666665,4.224916666666666,1622.6,1617.2,9.64004166666653,4.371125,9.34195238095234,1596.9142857142858,15589.875383333112
Davis,2010-01-07,4.229958333333333,4.2400416666666665,1634.2,1622.6,15.829958333333469,4.384809523809524,11.76380357142857,1601.8714285714286,25685.690391666885
Davis,2010-01-08,4.739166666666667,4.229958333333333,1638.2,1634.2,8.739166666666666,4.349517857142857,11.62058333333334,1609.2857142857144,14281.546166666665
Davis,2010-01-09,4.547583333333333,4.739166666666667,1642.2,1638.2,8.547583333333332,4.392011904761905,11.236309523809522,1616.5142857142855,14002.651016666665
Davis,2010-01-10,4.139208333333333,4.547583333333333,1644.7,1642.2,6.639208333333333,4.393452380952381,10.593696428571409,1623.357142857143,10902.907925
Davis,2010-01-11,4.5375,4.139208333333333,1650.9,1644.7,10.737500000000045,4.336553571428571,10.479767857142848,1629.6142857142856,17659.966250000074
Davis,2010-01-12,4.5324583333333335,4.5375,1653.0,1650.9,6.6324583333332425,4.379767857142857,9.537988095238076,1635.7142857142858,10949.52546249985
Davis,2010-01-13,5.0164583333333335,4.5324583333333335,1650.1,1653.0,2.1164583333332425,4.42370238095238,8.463190476190462,1640.8285714285714,3498.5056249998497
Davis,2010-01-14,5.0215,5.0164583333333335,1654.9,1650.1,9.821500000000182,4.534619047619048,7.604839285714278,1644.757142857143,16206.457150000298
Davis,2010-01-15,5.001333333333333,5.0215,1656.3,1654.9,6.401333333333197,4.647696428571429,7.270863095238069,1647.7142857142858,10593.566533333107
Davis,2010-01-16,5.031583333333333,5.001333333333333,1659.0,1656.3,7.731583333333378,4.68514880952381,7.154291666666646,1650.3,12805.821475000073
Davis,2010-01-17,5.026541666666667,5.031583333333333,1661.4,1659.0,7.426541666666758,4.754291666666666,7.266767857142851,1652.7,12320.632625000151
Davis,2010-01-18,4.330791666666666,5.026541666666667,1668.4,1661.4,11.330791666666666,4.881053571428571,7.351523809523796,1655.0857142857144,18824.977275
Davis,2010-01-19,4.013166666666667,4.330791666666666,1686.1,1668.4,21.713166666666485,4.851523809523809,9.505910714285688,1657.5857142857144,36226.24726666637
Davis,2010-01-20,4.784541666666667,4.013166666666667,1689.1,1686.1,7.784541666666667,4.777339285714286,10.315636904761892,1662.3142857142857,13125.515704166666
Davis,2010-01-21,2.263708333333333,4.784541666666667,1702.0,1689.1,15.163708333333425,4.744208333333333,11.078809523809497,1667.8857142857144,25613.019745833488
Davis,2010-01-22,2.2586666666666666,2.263708333333333,1705.0,1702.0,5.258666666666667,4.350238095238096,10.915571428571422,1674.6142857142856,8950.250666666667
Davis,2010-01-23,2.2586666666666666,2.2586666666666666,1707.2,1705.0,4.458666666666712,3.958428571428571,10.448011904761898,1681.571428571429,7602.026666666744
Davis,2010-01-24,2.2485833333333334,2.2586666666666666,1710.8,1707.2,5.848583333333242,3.5622976190476185,10.222589285714252,1688.457142857143,9984.70146666651
Davis,2010-01-25,2.2485833333333334,2.2485833333333334,1713.8,1710.8,5.248583333333333,3.1654464285714283,9.353702380952347,1695.5142857142855,8979.276366666667
Davis,2010-01-26,2.253625,2.2485833333333334,1717.9,1713.8,6.353625000000136,2.867988095238095,7.159482142857156,1702.0,10888.842525000233
Davis,2010-01-27,2.2385,2.253625,1723.4,1717.9,7.7385,2.616625,7.152904761904774,1706.542857142857,13293.96915
Davis,2010-01-28,2.2435416666666668,2.2385,1727.6,1723.4,6.443541666666485,2.252904761904762,5.907166666666641,1711.442857142857,11104.799708333021
Davis,2010-01-29,2.2385,2.2435416666666668,1729.2,1727.6,3.8385000000001366,2.250023809523809,5.7042857142857075,1715.1,6631.392600000236
Davis,2010-01-30,2.233458333333333,2.2385,1730.4,1729.2,3.4334583333333786,2.247142857142857,5.557827380952374,1718.557142857143,5937.1361500000785
Davis,2010-01-31,2.233458333333333,2.233458333333333,1735.6,1730.4,7.433458333333151,2.2435416666666668,5.784238095238075,1721.8714285714286,12862.856299999685
Davis,2010-02-01,2.223375,2.233458333333333,1745.0,1735.6,11.623375000000092,2.2413809523809523,6.694922619047612,1725.4142857142858,20173.529650000157
