DateTime,Inflow_cfs,Release_cfs,Storage_acft
1991-03-27 00:00:00,184900,183430,10150
1991-03-28 00:00:00,180000,179470,11020
1991-03-29 00:00:00,175100,175540,10440
1991-03-30 00:00:00,158600,158650,10440
1991-03-31 00:00:00,159800,160990,10440
1991-04-01 00:00:00,174200,143330,10150
1991-04-02 00:00:00,155300,155060,10730
1991-04-03 00:00:00,163300,163450,10730
1991-04-04 00:00:00,163200,162780,10730
1991-04-05 00:00:00,157900,155850,10730
1991-04-06 00:00:00,157700,157100,10730
1991-04-07 00:00:00,166900,164640,10150
1991-04-07 23:00:00,144900,144200,11020
1991-04-08 23:00:00,170400,168370,10150
1991-04-09 23:00:00,174500,172320,10730
1991-04-10 23:00:00,184400,181250,10440
1991-04-11 23:00:00,181500,178330,10730
1991-04-12 23:00:00,176500,175910,10730
1991-04-13 23:00:00,181300,178910,9860
1991-04-14 23:00:00,168600,166260,10730
1991-04-15 23:00:00,160600,159440,10440
1991-04-16 23:00:00,166900,167090,10150
1991-04-17 23:00:00,169600,165380,11020
1991-04-18 23:00:00,185000,184830,11020
1991-04-19 23:00:00,164400,160130,10440
1991-04-20 23:00:00,174400,173610,9860
1991-04-21 23:00:00,154900,154230,10730
1991-04-22 23:00:00,176400,175430,10440
1991-04-23 23:00:00,180400,179130,11020
1991-04-24 23:00:00,184000,184550,10150
1991-04-25 23:00:00,181500,180430,11020
1991-04-26 23:00:00,177000,175410,10440
1991-04-27 23:00:00,178600,175900,10440
1991-04-28 23:00:00,178600,178630,10440
1991-04-29 23:00:00,164200,161030,10730
1991-04-30 23:00:00,169700,168210,10440
1991-05-01 23:00:00,141900,141850,10730
1991-05-02 23:00:00,155500,152380,10440
1991-05-03 23:00:00,169000,164530,10730
1991-05-04 23:00:00,165600,164730,10730
1991-05-05 23:00:00,157700,157380,10730
1991-05-06 23:00:00,164800,161810,10440
1991-05-07 23:00:00,180500,178590,10440
1991-05-08 23:00:00,182300,179080,10730
1991-05-09 23:00:00,181200,179630,10730
1991-05-10 23:00:00,147800,148840,10150
1991-05-11 23:00:00,115800,113000,11020
1991-05-12 23:00:00,118600,117930,10730
1991-05-13 23:00:00,145400,140720,10440
1991-05-14 23:00:00,173000,170490,10440
1991-05-15 23:00:00,160800,156380,11020
1991-05-16 23:00:00,156900,154380,11020
1991-05-17 23:00:00,180800,177020,10440
1991-05-18 23:00:00,188200,187800,10730
1991-05-19 23:00:00,173400,169100,10730
1991-05-20 23:00:00,192900,189880,11020
1991-05-21 23:00:00,200800,196480,10150
1991-05-22 23:00:00,212600,208260,10730
1991-05-23 23:00:00,217700,214450,10440
1991-05-24 23:00:00,206700,200750,10440
1991-05-25 23:00:00,217600,214330,10150
1991-05-26 23:00:00,204200,198780,10730
1991-05-27 23:00:00,189500,199980,10730
1991-05-28 23:00:00,219200,210590,10440
1991-05-29 23:00:00,227300,219140,10440
1991-05-30 23:00:00,217900,213220,10730
1991-05-31 23:00:00,215500,209470,11020
1991-06-01 23:00:00,209300,199700,10730
1991-06-02 23:00:00,213900,207820,10730
1991-06-03 23:00:00,215000,206150,10440
1991-06-04 23:00:00,209300,201560,10440
1991-06-05 23:00:00,213900,206080,10150
1991-06-06 23:00:00,213400,204150,11020
1991-06-07 23:00:00,207200,201040,10440
1991-06-08 23:00:00,207400,199480,11020
1991-06-09 23:00:00,197500,191950,10730
1991-06-10 23:00:00,210200,204370,11020
1991-06-11 23:00:00,213100,209050,11020
1991-06-12 23:00:00,208500,203060,10150
1991-06-13 23:00:00,211700,206400,11020
1991-06-14 23:00:00,209700,203160,10440
1991-06-15 23:00:00,208900,201180,10440
1991-06-16 23:00:00,191600,190690,10440
1991-06-17 23:00:00,182300,177440,10440
1991-06-18 23:00:00,181700,181360,10730
1991-06-19 23:00:00,151100,151080,10730
1991-06-20 23:00:00,141900,142610,10440
1991-06-21 23:00:00,128400,126910,11020
1991-06-22 23:00:00,132200,131030,10440
1991-06-23 23:00:00,117700,117550,11020
1991-06-24 23:00:00,150500,147450,10730
1991-06-25 23:00:00,156800,153040,10730
1991-06-26 23:00:00,177300,172850,10440
1991-06-27 23:00:00,198200,190800,9860
1991-06-28 23:00:00,184200,180430,10440
